order_id,customer_id,order_date,order_status
O002046,C04978,2024-02-25 00:00:00,Delivered
O002047,C09940,2023-01-27 00:00:00,Delivered
O002048,C05413,2023-04-23 00:00:00,Delivered
O002049,C09788,2023-02-22 00:00:00,Delivered
O002050,C03579,2023-08-27 00:00:00,Out for Delivery
O002051,C04049,2024-08-05 00:00:00,Delivered
O002052,C06248,2023-02-06 00:00:00,Returned
O002053,C05829,2024-12-15 00:00:00,Delivered
O002054,C00864,2024-11-26 00:00:00,Delivered
O002055,C01454,2023-03-14 00:00:00,Delivered
O002056,C06764,2024-05-16 00:00:00,Cancelled
O002057,C06760,2024-12-01 00:00:00,Delivered
O002058,C03900,2024-05-29 00:00:00,Cancelled
O002059,C05881,2024-06-28 00:00:00,Delivered
O002060,C03839,2023-01-27 00:00:00,Cancelled
O002061,C06171,2023-03-21 00:00:00,Delivered
O002062,C03096,2023-02-05 00:00:00,Out for Delivery
O002063,C03526,2024-06-20 00:00:00,Delivered
O002064,C09515,2023-10-09 00:00:00,Delivered
O002065,C03460,2024-11-21 00:00:00,Returned
O002066,C00126,2023-12-29 00:00:00,Delivered
O002067,C08079,2024-01-02 00:00:00,Delivered
O002068,C05451,2024-11-09 00:00:00,Delivered
O002069,C08522,2023-08-19 00:00:00,Out for Delivery
O002070,C02566,2023-07-11 00:00:00,Delivered
O002071,C09477,2023-03-15 00:00:00,Delivered
O002072,C08970,2023-03-10 00:00:00,Delivered
O002073,C00113,2024-09-15 00:00:00,Out for Delivery
O002074,C09234,2023-03-28 00:00:00,Delivered
O002075,C00471,2023-03-24 00:00:00,Delivered
O002076,C08619,2023-07-11 00:00:00,Cancelled
O002077,C07587,2024-10-23 00:00:00,Out for Delivery
O002078,C01895,2024-04-12 00:00:00,Delivered
O002079,C06626,2024-05-23 00:00:00,Delivered
O002080,C09192,2024-03-24 00:00:00,Cancelled
O002081,C07158,2023-05-06 00:00:00,Delivered
O002082,C07381,2024-05-16 00:00:00,Delivered
O002083,C04635,2023-09-22 00:00:00,Delivered
O002084,C05662,2024-01-22 00:00:00,Delivered
O002085,C04686,2023-08-08 00:00:00,Out for Delivery
O002086,C07886,2023-12-10 00:00:00,Out for Delivery
O002087,C09831,2024-06-24 00:00:00,Delivered
O002088,C08732,2023-03-18 00:00:00,Delivered
O002089,C08826,2023-04-30 00:00:00,Delivered
O002090,C00232,2023-04-08 00:00:00,Out for Delivery
O002091,C05998,2023-12-27 00:00:00,Delivered
O002092,C04501,2023-11-21 00:00:00,Delivered
O002093,C03101,2023-11-29 00:00:00,Delivered
O002094,C04319,2023-02-05 00:00:00,Cancelled
O002095,C01772,2024-12-15 00:00:00,Delivered
O002096,C04991,2024-10-04 00:00:00,Returned
O002097,C01374,2023-07-22 00:00:00,Delivered
O002098,C04337,2024-03-17 00:00:00,Returned
O002099,C06089,2023-05-27 00:00:00,Delivered
O002100,C00908,2023-09-26 00:00:00,Delivered
O002101,C04119,2023-11-25 00:00:00,Delivered
O002102,C03458,2023-03-10 00:00:00,Delivered
O002103,C09421,2023-02-27 00:00:00,Delivered
O002104,C02892,2024-03-08 00:00:00,Delivered
O002105,C02509,2024-08-23 00:00:00,Delivered
O002106,C03040,2024-08-09 00:00:00,Delivered
O002107,C06642,2023-08-18 00:00:00,Delivered
O002108,C00534,2024-11-01 00:00:00,Out for Delivery
O002109,C00549,2024-09-05 00:00:00,Delivered
O002110,C01138,2023-08-12 00:00:00,Cancelled
O002111,C09940,2023-03-27 00:00:00,Delivered
O002112,C03023,2023-05-30 00:00:00,Delivered
O002113,C07097,2023-04-12 00:00:00,Delivered
O002114,C04170,2023-06-04 00:00:00,Delivered
O002115,C01383,2023-03-31 00:00:00,Returned
O002116,C08870,2024-04-30 00:00:00,Delivered
O002117,C02970,2023-06-11 00:00:00,Delivered
O002118,C09181,2023-12-03 00:00:00,Delivered
O002119,C01435,2024-12-16 00:00:00,Delivered
O002120,C02807,2024-09-30 00:00:00,Delivered
O002121,C08044,2023-01-27 00:00:00,Delivered
O002122,C00472,2024-09-29 00:00:00,Delivered
O002123,C01922,2024-07-02 00:00:00,Delivered
O002124,C08763,2024-01-14 00:00:00,Delivered
O002125,C06585,2023-05-29 00:00:00,Delivered
O002126,C07204,2024-10-30 00:00:00,Delivered
O002127,C01739,2024-07-28 00:00:00,Delivered
O002128,C01901,2024-05-05 00:00:00,Delivered
O002129,C05150,2023-05-19 00:00:00,Delivered
O002130,C07080,2023-10-25 00:00:00,Delivered
O002131,C08330,2023-09-17 00:00:00,Delivered
O002132,C06394,2024-07-17 00:00:00,Delivered
O002133,C09679,2023-06-06 00:00:00,Delivered
O002134,C07987,2024-12-07 00:00:00,Returned
O002135,C05770,2024-12-03 00:00:00,Delivered
O002136,C06534,2024-09-06 00:00:00,Delivered
O002137,C04643,2023-06-14 00:00:00,Delivered
O002138,C00820,2024-10-21 00:00:00,Delivered
O002139,C01960,2024-02-06 00:00:00,Delivered
O002140,C02261,2024-06-08 00:00:00,Delivered
O002141,C01739,2023-04-14 00:00:00,Delivered
O002142,C04916,2023-01-21 00:00:00,Delivered
O002143,C08134,2024-07-11 00:00:00,Delivered
O002144,C07692,2023-08-24 00:00:00,Delivered
O002145,C08363,2023-02-20 00:00:00,Delivered
O002146,C01934,2024-12-04 00:00:00,Delivered
O002147,C00062,2023-05-12 00:00:00,Delivered
O002148,C03965,2024-08-01 00:00:00,Cancelled
O002149,C00921,2024-10-05 00:00:00,Delivered
O002150,C03728,2023-05-08 00:00:00,Delivered
O002151,C09485,2023-11-20 00:00:00,Delivered
O002152,C01072,2023-02-23 00:00:00,Cancelled
O002153,C07397,2024-05-05 00:00:00,Delivered
O002154,C06482,2024-11-03 00:00:00,Returned
O002155,C07116,2024-05-16 00:00:00,Cancelled
O002156,C04198,2023-03-09 00:00:00,Delivered
O002157,C06304,2023-02-22 00:00:00,Delivered
O002158,C08981,2023-12-13 00:00:00,Cancelled
O002159,C08579,2024-07-07 00:00:00,Delivered
O002160,C05113,2023-09-30 00:00:00,Delivered
O002161,C04701,2023-12-16 00:00:00,Delivered
O002162,C04466,2024-09-23 00:00:00,Delivered
O002163,C08375,2024-02-18 00:00:00,Delivered
O002164,C05801,2023-08-16 00:00:00,Delivered
O002165,C09159,2023-10-27 00:00:00,Delivered
O002166,C02821,2024-03-02 00:00:00,Delivered
O002167,C02909,2024-05-20 00:00:00,Returned
O002168,C06908,2024-03-31 00:00:00,Out for Delivery
O002169,C03890,2023-04-22 00:00:00,Delivered
O002170,C02818,2023-11-20 00:00:00,Cancelled
O002171,C01505,2024-12-12 00:00:00,Delivered
O002172,C08833,2023-08-06 00:00:00,Returned
O002173,C01452,2023-03-22 00:00:00,Delivered
O002174,C08829,2023-04-22 00:00:00,Delivered
O002175,C08478,2024-01-15 00:00:00,Delivered
O002176,C06404,2023-08-08 00:00:00,Delivered
O002177,C08639,2024-11-22 00:00:00,Delivered
O002178,C09665,2024-05-18 00:00:00,Returned
O002179,C01039,2023-01-02 00:00:00,Delivered
O002180,C06170,2024-05-31 00:00:00,Out for Delivery
O002181,C09087,2023-07-07 00:00:00,Delivered
O002182,C03871,2023-11-06 00:00:00,Delivered
O002183,C04980,2023-07-07 00:00:00,Delivered
O002184,C03028,2024-06-27 00:00:00,Cancelled
O002185,C07775,2023-01-12 00:00:00,Returned
O002186,C05438,2023-05-19 00:00:00,Delivered
O002187,C03436,2024-02-08 00:00:00,Delivered
O002188,C02883,2023-12-02 00:00:00,Delivered
O002189,C06603,2023-05-01 00:00:00,Delivered
O002190,C01615,2023-03-08 00:00:00,Delivered
O002191,C00171,2024-12-27 00:00:00,Delivered
O002192,C08217,2024-04-23 00:00:00,Delivered
O002193,C06765,2023-04-27 00:00:00,Delivered
O002194,C05106,2024-04-23 00:00:00,Delivered
O002195,C02792,2023-03-12 00:00:00,Delivered
O002196,C06153,2023-05-09 00:00:00,Delivered
O002197,C07451,2024-10-07 00:00:00,Delivered
O002198,C03016,2023-02-03 00:00:00,Delivered
O002199,C01560,2023-04-26 00:00:00,Cancelled
O002200,C03657,2024-03-21 00:00:00,Delivered
O002201,C05659,2023-06-09 00:00:00,Delivered
O002202,C07694,2023-10-18 00:00:00,Out for Delivery
O002203,C08842,2023-01-11 00:00:00,Delivered
O002204,C03182,2023-08-25 00:00:00,Delivered
O002205,C05878,2023-06-13 00:00:00,Delivered
O002206,C08464,2024-10-07 00:00:00,Delivered
O002207,C06123,2024-09-03 00:00:00,Delivered
O002208,C09151,2023-08-08 00:00:00,Out for Delivery
O002209,C08456,2023-11-12 00:00:00,Delivered
O002210,C07380,2023-10-23 00:00:00,Delivered
O002211,C01160,2024-02-07 00:00:00,Delivered
O002212,C08557,2023-05-07 00:00:00,Delivered
O002213,C05298,2024-03-22 00:00:00,Delivered
O002214,C09969,2024-03-14 00:00:00,Delivered
O002215,C00842,2024-11-18 00:00:00,Delivered
O002216,C05298,2023-04-30 00:00:00,Cancelled
O002217,C00111,2023-10-25 00:00:00,Delivered
O002218,C02247,2023-11-25 00:00:00,Out for Delivery
O002219,C04257,2024-02-07 00:00:00,Delivered
O002220,C09705,2024-08-18 00:00:00,Delivered
O002221,C04002,2023-12-13 00:00:00,Delivered
O002222,C07337,2024-03-19 00:00:00,Delivered
O002223,C05901,2023-07-16 00:00:00,Delivered
O002224,C04442,2024-08-27 00:00:00,Delivered
O002225,C04429,2023-01-23 00:00:00,Delivered
O002226,C04426,2024-04-08 00:00:00,Delivered
O002227,C02420,2024-04-25 00:00:00,Delivered
O002228,C07420,2023-06-07 00:00:00,Delivered
O002229,C02276,2024-05-24 00:00:00,Out for Delivery
O002230,C01206,2023-11-01 00:00:00,Delivered
O002231,C00400,2024-12-01 00:00:00,Delivered
O002232,C06176,2023-09-20 00:00:00,Delivered
O002233,C08147,2024-09-07 00:00:00,Delivered
O002234,C07773,2023-08-30 00:00:00,Delivered
O002235,C08339,2024-06-21 00:00:00,Delivered
O002236,C05629,2023-06-02 00:00:00,Delivered
O002237,C05956,2023-06-15 00:00:00,Returned
O002238,C06399,2023-10-27 00:00:00,Returned
O002239,C00567,2024-12-10 00:00:00,Out for Delivery
O002240,C01529,2023-04-24 00:00:00,Delivered
O002241,C00826,2024-06-21 00:00:00,Delivered
O002242,C09901,2023-11-30 00:00:00,Delivered
O002243,C09208,2024-10-26 00:00:00,Delivered
O002244,C01374,2023-03-25 00:00:00,Delivered
O002245,C01844,2024-12-11 00:00:00,Delivered
O002246,C05099,2024-03-08 00:00:00,Delivered
O002247,C04052,2024-07-29 00:00:00,Delivered
O002248,C07750,2024-08-05 00:00:00,Delivered
O002249,C04136,2023-06-01 00:00:00,Delivered
O002250,C06884,2024-08-30 00:00:00,Returned
O002251,C01660,2024-04-23 00:00:00,Delivered
O002252,C06152,2024-09-28 00:00:00,Delivered
O002253,C05402,2023-08-23 00:00:00,Returned
O002254,C07660,2023-03-04 00:00:00,Delivered
O002255,C09821,2024-10-10 00:00:00,Delivered
O002256,C03725,2024-09-09 00:00:00,Delivered
O002257,C10000,2024-06-19 00:00:00,Cancelled
O002258,C06661,2023-12-14 00:00:00,Returned
O002259,C04255,2024-10-17 00:00:00,Returned
O002260,C03549,2024-02-22 00:00:00,Delivered
O002261,C03013,2024-08-05 00:00:00,Delivered
O002262,C09371,2023-02-26 00:00:00,Delivered
O002263,C05581,2023-07-04 00:00:00,Delivered
O002264,C00660,2024-08-19 00:00:00,Delivered
O002265,C07770,2023-05-08 00:00:00,Delivered
O002266,C05228,2024-07-03 00:00:00,Cancelled
O002267,C04502,2023-01-12 00:00:00,Delivered
O002268,C08099,2024-02-29 00:00:00,Cancelled
O002269,C08312,2024-11-04 00:00:00,Delivered
O002270,C00443,2024-03-24 00:00:00,Delivered
O002271,C04574,2024-03-06 00:00:00,Delivered
O002272,C07993,2024-08-18 00:00:00,Delivered
O002273,C04166,2023-03-02 00:00:00,Delivered
O002274,C07721,2024-03-23 00:00:00,Delivered
O002275,C06259,2023-10-04 00:00:00,Delivered
O002276,C09737,2024-12-08 00:00:00,Delivered
O002277,C05568,2024-08-13 00:00:00,Delivered
O002278,C04152,2024-06-29 00:00:00,Returned
O002279,C06244,2024-08-04 00:00:00,Delivered
O002280,C06661,2024-07-13 00:00:00,Delivered
O002281,C02056,2023-07-01 00:00:00,Out for Delivery
O002282,C07263,2024-03-08 00:00:00,Delivered
O002283,C05949,2023-07-26 00:00:00,Delivered
O002284,C08155,2024-11-12 00:00:00,Delivered
O002285,C05539,2024-08-02 00:00:00,Delivered
O002286,C07760,2023-09-28 00:00:00,Delivered
O002287,C03542,2023-08-26 00:00:00,Delivered
O002288,C02002,2023-06-06 00:00:00,Delivered
O002289,C03942,2023-10-22 00:00:00,Cancelled
O002290,C03904,2024-10-14 00:00:00,Cancelled
O002291,C00384,2023-09-04 00:00:00,Delivered
O002292,C03063,2024-02-06 00:00:00,Cancelled
O002293,C06830,2024-06-08 00:00:00,Delivered
O002294,C05838,2023-08-22 00:00:00,Out for Delivery
O002295,C01063,2024-01-27 00:00:00,Delivered
O002296,C01700,2023-07-13 00:00:00,Delivered
O002297,C06223,2024-07-18 00:00:00,Cancelled
O002298,C03780,2023-08-29 00:00:00,Delivered
O002299,C06413,2024-02-11 00:00:00,Out for Delivery
O002300,C01445,2024-01-21 00:00:00,Out for Delivery
O002301,C08224,2023-10-15 00:00:00,Delivered
O002302,C01974,2024-04-14 00:00:00,Delivered
O002303,C02438,2023-12-13 00:00:00,Delivered
O002304,C05325,2024-05-07 00:00:00,Delivered
O002305,C01938,2023-12-24 00:00:00,Cancelled
O002306,C02943,2023-11-12 00:00:00,Delivered
O002307,C00850,2024-10-14 00:00:00,Delivered
O002308,C03718,2024-09-11 00:00:00,Delivered
O002309,C08592,2023-01-06 00:00:00,Delivered
O002310,C05750,2023-10-06 00:00:00,Delivered
O002311,C06415,2023-01-03 00:00:00,Delivered
O002312,C09922,2023-09-13 00:00:00,Delivered
O002313,C06469,2023-02-24 00:00:00,Delivered
O002314,C07956,2024-07-14 00:00:00,Delivered
O002315,C04228,2024-08-13 00:00:00,Delivered
O002316,C03516,2023-12-13 00:00:00,Delivered
O002317,C00108,2024-02-15 00:00:00,Delivered
O002318,C07981,2024-04-09 00:00:00,Delivered
O002319,C03357,2024-06-07 00:00:00,Delivered
O002320,C07471,2023-12-26 00:00:00,Delivered
O002321,C03928,2023-11-04 00:00:00,Delivered
O002322,C07053,2023-12-14 00:00:00,Out for Delivery
O002323,C09685,2024-03-04 00:00:00,Delivered
O002324,C09125,2023-04-26 00:00:00,Delivered
O002325,C03054,2023-03-04 00:00:00,Delivered
O002326,C04245,2023-01-04 00:00:00,Delivered
O002327,C03644,2024-11-26 00:00:00,Delivered
O002328,C01358,2023-11-23 00:00:00,Delivered
O002329,C05279,2024-12-14 00:00:00,Delivered
O002330,C01057,2023-05-27 00:00:00,Delivered
O002331,C06687,2024-05-15 00:00:00,Delivered
O002332,C00070,2024-09-24 00:00:00,Delivered
O002333,C04928,2023-09-07 00:00:00,Delivered
O002334,C01655,2023-10-19 00:00:00,Delivered
O002335,C09566,2024-01-19 00:00:00,Delivered
O002336,C03674,2024-03-05 00:00:00,Returned
O002337,C06754,2024-12-15 00:00:00,Cancelled
O002338,C03804,2023-09-28 00:00:00,Delivered
O002339,C01304,2023-07-26 00:00:00,Delivered
O002340,C05726,2024-04-18 00:00:00,Delivered
O002341,C09263,2024-01-18 00:00:00,Delivered
O002342,C07409,2024-08-01 00:00:00,Delivered
O002343,C02793,2023-08-21 00:00:00,Delivered
O002344,C02021,2024-02-23 00:00:00,Delivered
O002345,C06859,2023-05-21 00:00:00,Delivered
O002346,C09502,2024-03-01 00:00:00,Out for Delivery
O002347,C09020,2023-03-09 00:00:00,Delivered
O002348,C05461,2023-11-12 00:00:00,Delivered
O002349,C01532,2023-10-22 00:00:00,Delivered
O002350,C02119,2024-10-27 00:00:00,Delivered
O002351,C03598,2023-12-19 00:00:00,Cancelled
O002352,C02549,2024-11-13 00:00:00,Delivered
O002353,C06644,2023-02-20 00:00:00,Delivered
O002354,C02753,2023-11-05 00:00:00,Returned
O002355,C08123,2023-11-10 00:00:00,Returned
O002356,C08634,2024-05-06 00:00:00,Out for Delivery
O002357,C02173,2024-05-20 00:00:00,Delivered
O002358,C05737,2023-12-29 00:00:00,Delivered
O002359,C03768,2024-04-23 00:00:00,Delivered
O002360,C05759,2024-12-28 00:00:00,Cancelled
O002361,C09524,2024-04-07 00:00:00,Returned
O002362,C09822,2024-04-13 00:00:00,Cancelled
O002363,C08883,2023-01-17 00:00:00,Delivered
O002364,C08294,2024-10-11 00:00:00,Cancelled
O002365,C01641,2024-04-13 00:00:00,Delivered
O002366,C06849,2024-04-27 00:00:00,Delivered
O002367,C03668,2024-09-22 00:00:00,Delivered
O002368,C03533,2024-03-21 00:00:00,Delivered
O002369,C09357,2023-11-05 00:00:00,Delivered
O002370,C09747,2024-08-23 00:00:00,Delivered
O002371,C08057,2023-07-09 00:00:00,Delivered
O002372,C00842,2023-07-30 00:00:00,Returned
O002373,C02678,2023-05-05 00:00:00,Delivered
O002374,C08854,2023-04-09 00:00:00,Delivered
O002375,C04250,2024-03-03 00:00:00,Delivered
O002376,C01459,2023-09-06 00:00:00,Returned
O002377,C09625,2023-08-21 00:00:00,Delivered
O002378,C03468,2024-06-20 00:00:00,Delivered
O002379,C04735,2024-08-11 00:00:00,Delivered
O002380,C05301,2024-12-12 00:00:00,Delivered
O002381,C02202,2023-10-13 00:00:00,Delivered
O002382,C07990,2023-04-25 00:00:00,Delivered
O002383,C04568,2023-04-12 00:00:00,Delivered
O002384,C03055,2024-07-23 00:00:00,Returned
O002385,C01724,2023-01-07 00:00:00,Delivered
O002386,C00111,2023-03-14 00:00:00,Delivered
O002387,C00686,2023-10-01 00:00:00,Delivered
O002388,C07671,2024-11-04 00:00:00,Delivered
O002389,C01891,2023-04-24 00:00:00,Delivered
O002390,C09107,2023-01-21 00:00:00,Delivered
O002391,C00607,2023-10-11 00:00:00,Delivered
O002392,C08254,2024-08-25 00:00:00,Delivered
O002393,C04982,2024-10-24 00:00:00,Delivered
O002394,C01146,2024-09-15 00:00:00,Returned
O002395,C01838,2023-06-23 00:00:00,Delivered
O002396,C02403,2023-09-17 00:00:00,Out for Delivery
O002397,C01045,2024-06-24 00:00:00,Delivered
O002398,C00343,2023-03-12 00:00:00,Delivered
O002399,C06827,2024-03-05 00:00:00,Delivered
O002400,C01296,2023-12-15 00:00:00,Cancelled
O002401,C00300,2024-09-11 00:00:00,Delivered
O002402,C08102,2023-12-05 00:00:00,Delivered
O002403,C01421,2023-03-17 00:00:00,Delivered
O002404,C04141,2023-08-16 00:00:00,Delivered
O002405,C03653,2023-07-08 00:00:00,Delivered
O002406,C01537,2023-09-23 00:00:00,Delivered
O002407,C09905,2023-05-18 00:00:00,Returned
O002408,C08476,2024-10-23 00:00:00,Delivered
O002409,C02561,2023-08-01 00:00:00,Delivered
O002410,C09989,2024-02-16 00:00:00,Delivered
O002411,C07837,2023-06-21 00:00:00,Delivered
O002412,C07032,2023-06-20 00:00:00,Delivered
O002413,C07286,2023-04-17 00:00:00,Returned
O002414,C03825,2024-08-08 00:00:00,Delivered
O002415,C05208,2023-06-20 00:00:00,Delivered
O002416,C07245,2023-07-23 00:00:00,Delivered
O002417,C07789,2024-12-19 00:00:00,Delivered
O002418,C04129,2023-01-11 00:00:00,Delivered
O002419,C04700,2024-06-21 00:00:00,Delivered
O002420,C00662,2023-01-13 00:00:00,Returned
O002421,C02706,2024-11-11 00:00:00,Out for Delivery
O002422,C04707,2023-01-10 00:00:00,Delivered
O002423,C04410,2024-10-05 00:00:00,Out for Delivery
O002424,C06255,2024-11-16 00:00:00,Returned
O002425,C06922,2024-01-10 00:00:00,Out for Delivery
O002426,C08061,2023-05-30 00:00:00,Delivered
O002427,C08180,2024-12-25 00:00:00,Delivered
O002428,C03598,2023-06-10 00:00:00,Delivered
O002429,C02160,2023-07-28 00:00:00,Delivered
O002430,C05317,2023-12-07 00:00:00,Delivered
O002431,C04236,2023-04-22 00:00:00,Delivered
O002432,C03214,2023-01-05 00:00:00,Delivered
O002433,C06031,2024-09-23 00:00:00,Delivered
O002434,C09180,2023-07-06 00:00:00,Delivered
O002435,C00205,2023-09-01 00:00:00,Delivered
O002436,C02690,2023-05-22 00:00:00,Out for Delivery
O002437,C08311,2023-08-18 00:00:00,Cancelled
O002438,C03300,2024-01-31 00:00:00,Delivered
O002439,C04925,2024-01-14 00:00:00,Delivered
O002440,C03284,2023-01-24 00:00:00,Delivered
O002441,C00729,2024-01-23 00:00:00,Delivered
O002442,C05126,2024-07-16 00:00:00,Delivered
O002443,C04701,2024-09-18 00:00:00,Delivered
O002444,C06412,2024-02-21 00:00:00,Cancelled
O002445,C04939,2023-11-15 00:00:00,Delivered
O002446,C06043,2023-03-10 00:00:00,Delivered
O002447,C01541,2024-05-12 00:00:00,Delivered
O002448,C02494,2024-12-12 00:00:00,Delivered
O002449,C00825,2023-01-13 00:00:00,Out for Delivery
O002450,C08614,2024-05-30 00:00:00,Delivered
O002451,C04552,2024-08-14 00:00:00,Out for Delivery
O002452,C02075,2024-07-03 00:00:00,Delivered
O002453,C04862,2023-12-06 00:00:00,Delivered
O002454,C00677,2024-05-01 00:00:00,Delivered
O002455,C02809,2024-09-24 00:00:00,Delivered
O002456,C02321,2024-07-11 00:00:00,Delivered
O002457,C07994,2024-08-17 00:00:00,Delivered
O002458,C04391,2023-01-31 00:00:00,Out for Delivery
O002459,C00167,2023-03-08 00:00:00,Delivered
O002460,C05390,2024-03-19 00:00:00,Delivered
O002461,C09455,2024-05-10 00:00:00,Delivered
O002462,C00826,2023-08-18 00:00:00,Out for Delivery
O002463,C07082,2023-09-21 00:00:00,Returned
O002464,C09982,2024-01-21 00:00:00,Delivered
O002465,C02202,2024-11-16 00:00:00,Delivered
O002466,C01885,2024-02-17 00:00:00,Delivered
O002467,C08576,2024-09-13 00:00:00,Cancelled
O002468,C08193,2024-03-18 00:00:00,Delivered
O002469,C09560,2024-04-09 00:00:00,Out for Delivery
O002470,C09515,2023-08-28 00:00:00,Cancelled
O002471,C08193,2023-11-24 00:00:00,Delivered
O002472,C03076,2024-01-05 00:00:00,Delivered
O002473,C02107,2024-11-12 00:00:00,Delivered
O002474,C01392,2023-11-20 00:00:00,Delivered
O002475,C06598,2023-02-04 00:00:00,Delivered
O002476,C07499,2024-08-30 00:00:00,Delivered
O002477,C01127,2023-11-17 00:00:00,Delivered
O002478,C08685,2023-05-03 00:00:00,Out for Delivery
O002479,C00585,2023-03-21 00:00:00,Delivered
O002480,C05026,2023-11-12 00:00:00,Delivered
O002481,C01041,2023-07-03 00:00:00,Delivered
O002482,C06083,2024-05-17 00:00:00,Delivered
O002483,C09341,2024-12-14 00:00:00,Delivered
O002484,C08373,2023-02-08 00:00:00,Delivered
O002485,C02404,2023-01-05 00:00:00,Cancelled
O002486,C03650,2023-06-22 00:00:00,Cancelled
O002487,C08496,2024-05-21 00:00:00,Cancelled
O002488,C00845,2024-03-28 00:00:00,Out for Delivery
O002489,C09470,2024-01-29 00:00:00,Delivered
O002490,C07843,2024-06-23 00:00:00,Delivered
O002491,C03844,2023-06-03 00:00:00,Delivered
O002492,C02181,2024-01-18 00:00:00,Delivered
O002493,C09801,2024-12-22 00:00:00,Delivered
O002494,C06035,2024-01-05 00:00:00,Delivered
O002495,C02602,2023-07-02 00:00:00,Out for Delivery
O002496,C03019,2023-09-06 00:00:00,Delivered
O002497,C06584,2023-02-07 00:00:00,Delivered
O002498,C05881,2023-10-21 00:00:00,Delivered
O002499,C08698,2024-06-17 00:00:00,Delivered
O002500,C03377,2023-06-21 00:00:00,Delivered
O002501,C09413,2024-10-08 00:00:00,Delivered
O002502,C04466,2023-06-02 00:00:00,Delivered
O002503,C09050,2023-07-12 00:00:00,Delivered
