transaction_id,order_id,product_id,quantity,amount,payment_mode
T003816,O017228,P00449,4,600,Debit Card
T003817,O018440,P00274,1,150,Debit Card
T003818,O019770,P00901,2,640,UPI
T003819,O015437,P00789,3,660,UPI
T003820,O012214,P01104,1,250,Credit Card
T003821,O006625,P00500,3,240,UPI
T003822,O014520,P00468,4,440,UPI
T003823,O014831,P00537,4,760,UPI
T003824,O003963,P00369,1,70,Cash on Delivery
T003825,O006855,P00329,1,560,Credit Card
T003826,O010097,P00842,4,2360,Credit Card
T003827,O011412,P00116,1,190,UPI
T003828,O016883,P00076,2,680,UPI
T003829,O008383,P00669,3,480,Debit Card
T003830,O003670,P00889,3,1740,Wallet
T003831,O010539,P00877,4,200,Net Banking
T003832,O014163,P00013,1,160,UPI
T003833,O016992,P00479,4,480,Debit Card
T003834,O001807,P00839,1,150,UPI
T003835,O011879,P00111,1,240,Cash on Delivery
T003836,O009748,P00157,2,240,UPI
T003837,O001010,P00694,4,680,Debit Card
T003838,O004024,P00159,5,500,UPI
T003839,O007893,P00791,1,130,Credit Card
T003840,O005065,P00786,2,240,UPI
T003841,O000659,P00181,4,600,UPI
T003842,O015252,P00511,5,200,Debit Card
T003843,O004199,P00751,2,1000,UPI
T003844,O011778,P00660,2,140,Debit Card
T003845,O009900,P00103,3,600,Wallet
T003846,O017965,P00584,1,260,UPI
T003847,O006186,P00973,2,400,Cash on Delivery
T003848,O015128,P00894,1,50,UPI
T003849,O014168,P00618,5,2350,Debit Card
T003850,O003955,P00223,5,1750,Debit Card
T003851,O007856,P00080,3,1740,Credit Card
T003852,O005005,P00448,5,1450,Credit Card
T003853,O005799,P00429,3,630,Debit Card
T003854,O000542,P00398,3,780,Debit Card
T003855,O016451,P00325,3,510,UPI
T003856,O003960,P01052,5,500,Credit Card
T003857,O007281,P00375,2,860,UPI
T003858,O015201,P00984,1,150,Cash on Delivery
T003859,O008473,P00419,4,1080,UPI
T003860,O002462,P00460,4,680,UPI
T003861,O002596,P00078,1,230,UPI
T003862,O010560,P00512,5,1550,Debit Card
T003863,O009003,P01038,4,3200,UPI
T003864,O005625,P00047,2,1540,Debit Card
T003865,O000931,P01107,3,450,UPI
T003866,O002101,P00432,3,660,Debit Card
T003867,O017134,P00306,3,1140,UPI
T003868,O001040,P00893,3,480,Debit Card
T003869,O016892,P00513,3,660,UPI
T003870,O013224,P00047,1,770,Debit Card
T003871,O004681,P00483,4,440,UPI
T003872,O007246,P00242,1,110,UPI
T003873,O005710,P00742,4,2760,Debit Card
T003874,O002847,P00993,3,300,UPI
T003875,O009484,P01198,4,600,UPI
T003876,O006346,P00412,4,200,UPI
T003877,O009770,P00697,2,80,UPI
T003878,O008829,P00457,4,400,UPI
T003879,O005950,P01125,3,1170,Credit Card
T003880,O012512,P00745,4,680,Credit Card
T003881,O005426,P00711,2,180,Credit Card
T003882,O009690,P00358,4,560,UPI
T003883,O004989,P00554,5,1950,UPI
T003884,O004980,P00253,1,160,UPI
T003885,O007041,P00209,3,510,Credit Card
T003886,O014438,P00002,5,450,Credit Card
T003887,O005971,P00083,2,120,UPI
T003888,O005471,P00054,5,850,UPI
T003889,O013724,P00500,1,80,UPI
T003890,O018970,P00041,5,1400,Cash on Delivery
T003891,O004996,P01084,1,290,Cash on Delivery
T003892,O016648,P00766,4,880,UPI
T003893,O013781,P00847,2,1480,UPI
T003894,O015337,P01087,2,80,UPI
T003895,O009511,P00319,1,80,UPI
T003896,O005282,P00018,2,440,Cash on Delivery
T003897,O003319,P00680,1,200,Wallet
T003898,O009667,P00425,2,240,Credit Card
T003899,O006437,P00018,5,1100,Credit Card
T003900,O014778,P00376,4,440,UPI
T003901,O008419,P00932,2,700,Credit Card
T003902,O005251,P00504,1,550,UPI
T003903,O014394,P00883,1,50,UPI
T003904,O013752,P00167,4,3160,Debit Card
T003905,O013222,P00845,2,300,UPI
T003906,O010834,P00363,1,450,Cash on Delivery
T003907,O008708,P00408,2,420,Debit Card
T003908,O019497,P00253,5,800,Wallet
T003909,O009145,P01003,5,1150,UPI
T003910,O018565,P00958,5,550,UPI
T003911,O017855,P00830,2,420,UPI
T003912,O016040,P01145,3,630,UPI
T003913,O009881,P00924,5,500,UPI
T003914,O016163,P01066,2,140,UPI
T003915,O013534,P00359,4,1600,UPI
T003916,O015430,P01103,3,1740,UPI
T003917,O013282,P00008,5,700,Debit Card
T003918,O018223,P01045,2,600,Credit Card
T003919,O008629,P00158,1,120,Credit Card
T003920,O003051,P00801,2,420,UPI
T003921,O001462,P00472,3,870,Credit Card
T003922,O018920,P00236,3,270,Credit Card
T003923,O002381,P00620,2,420,Net Banking
T003924,O000683,P00576,1,90,Debit Card
T003925,O018345,P00622,2,420,UPI
T003926,O017445,P00090,3,330,Debit Card
T003927,O001869,P00560,1,760,UPI
T003928,O004193,P00822,1,550,Credit Card
T003929,O006620,P01185,4,1320,UPI
T003930,O009514,P00541,4,760,Debit Card
T003931,O014061,P00005,5,900,Debit Card
T003932,O010398,P00383,4,1200,Credit Card
T003933,O016558,P00659,1,310,Credit Card
T003934,O018241,P00065,4,600,UPI
T003935,O012185,P00481,4,600,UPI
T003936,O017058,P00157,4,480,UPI
T003937,O007067,P00718,5,1050,Debit Card
T003938,O006908,P00187,5,650,UPI
T003939,O003337,P00326,1,90,Debit Card
T003940,O009256,P00918,5,800,Wallet
T003941,O015438,P00381,2,400,UPI
T003942,O011545,P00922,3,390,Debit Card
T003943,O008445,P00295,2,1080,Credit Card
T003944,O002232,P00710,2,400,Credit Card
T003945,O016912,P01105,4,600,Credit Card
T003946,O006850,P00215,5,1250,Credit Card
T003947,O008104,P00446,3,900,Credit Card
T003948,O018881,P00982,5,1400,UPI
T003949,O015838,P00592,2,100,Debit Card
T003950,O015110,P00894,5,250,Debit Card
T003951,O000047,P00454,5,700,Debit Card
T003952,O012426,P00081,3,1170,Credit Card
T003953,O009071,P00310,5,450,Debit Card
T003954,O013034,P00573,1,230,UPI
T003955,O007160,P00143,4,400,Credit Card
T003956,O004515,P00069,5,1900,UPI
T003957,O009010,P01138,5,800,Credit Card
T003958,O018652,P00587,4,760,Wallet
T003959,O011319,P00830,4,840,UPI
T003960,O005635,P00904,3,720,UPI
T003961,O003894,P00274,3,450,UPI
T003962,O007922,P00010,5,450,Cash on Delivery
T003963,O007111,P00152,4,280,UPI
T003964,O010171,P00046,5,800,Debit Card
T003965,O010086,P01050,1,510,UPI
T003966,O002425,P00493,3,840,Credit Card
T003967,O009659,P00709,4,640,Cash on Delivery
T003968,O004042,P00755,1,50,Debit Card
T003969,O009448,P00452,4,2720,Credit Card
T003970,O008475,P00731,4,840,UPI
T003971,O007102,P00356,1,250,Debit Card
T003972,O003980,P00249,2,560,UPI
T003973,O015280,P00987,3,330,UPI
T003974,O002223,P00821,3,120,UPI
T003975,O018087,P00910,2,1000,UPI
T003976,O012160,P01193,5,450,Debit Card
T003977,O016053,P00870,3,150,UPI
T003978,O015455,P00069,4,1520,UPI
T003979,O015293,P00018,2,440,UPI
T003980,O002430,P00555,4,600,UPI
T003981,O011963,P00636,5,1700,Debit Card
T003982,O002719,P01077,2,160,UPI
T003983,O011904,P00462,5,500,Debit Card
T003984,O018740,P00595,4,1040,Cash on Delivery
T003985,O003044,P00373,1,340,Wallet
T003986,O006881,P00158,4,480,Credit Card
T003987,O011243,P00414,1,220,Wallet
T003988,O003711,P00895,1,220,Wallet
T003989,O007189,P00754,1,430,Cash on Delivery
T003990,O015910,P00655,1,110,Credit Card
T003991,O012795,P00115,3,120,UPI
T003992,O018190,P01100,5,2800,Debit Card
T003993,O002459,P00351,5,1050,Debit Card
T003994,O019147,P01126,5,500,Cash on Delivery
T003995,O003558,P01099,3,540,Credit Card
T003996,O002528,P00262,3,540,Credit Card
T003997,O008695,P01052,5,500,UPI
T003998,O000300,P00406,1,170,UPI
T003999,O001145,P00493,3,840,Credit Card
T004000,O013330,P00728,1,110,Credit Card
T004001,O010416,P00128,3,840,Cash on Delivery
T004002,O008392,P00578,5,2650,Cash on Delivery
T004003,O018342,P00740,3,540,Credit Card
T004004,O013096,P01060,1,490,UPI
T004005,O016663,P00031,4,880,UPI
T004006,O002793,P00827,3,1650,Debit Card
T004007,O013638,P00805,4,1360,Wallet
T004008,O014278,P00456,1,410,Debit Card
T004009,O000256,P00793,5,1350,UPI
T004010,O005372,P00144,2,600,UPI
T004011,O008278,P00715,4,760,Debit Card
T004012,O018616,P00394,5,2300,Debit Card
T004013,O010443,P00613,3,1050,Cash on Delivery
T004014,O001747,P00201,3,2340,Net Banking
T004015,O005118,P00713,3,720,UPI
T004016,O004209,P00495,1,140,UPI
T004017,O010936,P00757,3,1800,Cash on Delivery
T004018,O016342,P00642,4,400,Net Banking
T004019,O017064,P01065,4,1240,Credit Card
T004020,O009735,P00525,4,280,UPI
T004021,O015703,P00629,5,800,UPI
T004022,O000520,P00811,4,1520,UPI
T004023,O003654,P00673,4,480,Credit Card
T004024,O005858,P00235,3,180,UPI
T004025,O012279,P00908,5,350,Debit Card
T004026,O009428,P01060,4,1960,UPI
T004027,O011511,P00596,1,210,Credit Card
T004028,O018798,P00008,1,140,Net Banking
T004029,O017366,P00688,2,540,Credit Card
T004030,O002664,P00599,2,500,UPI
T004031,O018008,P01016,5,1200,UPI
T004032,O001758,P00203,4,520,UPI
T004033,O016107,P00692,2,240,UPI
T004034,O008224,P00816,1,60,Debit Card
T004035,O017350,P00151,1,50,Cash on Delivery
T004036,O015993,P00930,4,3120,UPI
T004037,O016682,P00385,3,180,UPI
T004038,O000440,P00435,4,520,UPI
T004039,O013840,P00136,5,150,UPI
T004040,O014094,P00512,4,1240,UPI
T004041,O015729,P00390,3,180,UPI
T004042,O019981,P00745,1,170,Cash on Delivery
T004043,O014158,P00285,4,520,Debit Card
T004044,O012536,P00271,2,340,Debit Card
T004045,O010563,P00252,3,720,UPI
T004046,O014203,P00601,4,600,Debit Card
T004047,O006313,P00414,2,440,Debit Card
T004048,O015812,P00151,3,150,Wallet
T004049,O012241,P00244,4,360,UPI
T004050,O001095,P00924,4,400,UPI
T004051,O003256,P00859,2,460,UPI
T004052,O006348,P01006,3,1710,UPI
T004053,O005589,P00713,4,960,UPI
T004054,O012209,P01168,4,2040,UPI
T004055,O008210,P00391,5,450,UPI
T004056,O015736,P00318,4,2080,UPI
T004057,O011444,P00373,2,680,Cash on Delivery
T004058,O014790,P00287,2,400,UPI
T004059,O019080,P00278,2,380,Net Banking
T004060,O016622,P00605,2,260,Debit Card
T004061,O017070,P00947,4,640,Credit Card
T004062,O011053,P01172,1,210,UPI
T004063,O004778,P00680,2,400,Debit Card
T004064,O001981,P00959,5,950,UPI
T004065,O005874,P00004,4,1200,Cash on Delivery
T004066,O016114,P00960,1,100,UPI
T004067,O001819,P00242,1,110,Debit Card
T004068,O006577,P00628,5,1200,Cash on Delivery
T004069,O013234,P00042,4,1080,Debit Card
T004070,O019195,P00263,5,1300,Credit Card
T004071,O002562,P01015,3,840,UPI
T004072,O006436,P01137,4,2360,UPI
T004073,O001091,P00914,2,200,Net Banking
T004074,O000805,P00848,5,650,Cash on Delivery
T004075,O004342,P01058,4,840,UPI
T004076,O014593,P01036,1,120,UPI
T004077,O014098,P00135,2,660,Credit Card
T004078,O019858,P00140,1,60,Credit Card
T004079,O016693,P00040,4,480,Wallet
T004080,O019398,P01069,4,640,Cash on Delivery
T004081,O008722,P00037,2,900,Cash on Delivery
T004082,O007110,P00643,1,580,UPI
T004083,O001267,P00178,1,380,UPI
T004084,O006842,P00045,1,180,Credit Card
T004085,O017990,P00870,1,50,Debit Card
T004086,O002187,P00315,3,150,UPI
T004087,O010449,P01054,4,1120,Cash on Delivery
T004088,O009752,P01024,1,270,Debit Card
T004089,O015801,P00452,5,3400,Net Banking
T004090,O010750,P00366,4,440,UPI
T004091,O000070,P00707,1,160,UPI
T004092,O011240,P00927,1,140,UPI
T004093,O004767,P00881,1,410,UPI
T004094,O017545,P00148,3,270,Debit Card
T004095,O000951,P00648,3,2160,Cash on Delivery
T004096,O015714,P00980,5,200,UPI
T004097,O003925,P00910,2,1000,UPI
T004098,O001299,P00994,1,70,UPI
T004099,O009672,P00928,3,1080,Cash on Delivery
T004100,O003912,P01144,1,300,UPI
T004101,O004702,P00598,1,230,UPI
T004102,O006015,P00233,5,1650,Cash on Delivery
T004103,O016971,P00749,5,400,Debit Card
T004104,O003953,P00514,4,360,Credit Card
T004105,O000160,P00495,1,140,UPI
T004106,O003366,P00232,2,220,Credit Card
T004107,O007471,P00111,2,480,Debit Card
T004108,O004718,P00578,4,2120,Debit Card
T004109,O015306,P01087,5,200,UPI
T004110,O004039,P00190,1,90,UPI
T004111,O000674,P00834,5,1200,UPI
T004112,O011368,P00842,5,2950,Credit Card
T004113,O004443,P00638,5,2700,UPI
T004114,O008832,P00895,1,220,Debit Card
T004115,O009113,P00467,3,660,Wallet
T004116,O008421,P00201,5,3900,Net Banking
T004117,O012601,P00991,5,1900,UPI
T004118,O004138,P00895,1,220,Credit Card
T004119,O012656,P01131,4,880,UPI
T004120,O005100,P00731,1,210,UPI
T004121,O008548,P00083,2,120,Cash on Delivery
T004122,O000540,P00866,5,750,UPI
T004123,O002666,P00327,4,1920,Wallet
T004124,O004534,P01117,5,750,UPI
T004125,O003690,P00950,1,460,Credit Card
T004126,O011144,P00518,4,880,UPI
T004127,O007264,P00527,2,200,Credit Card
T004128,O005611,P00318,1,520,Cash on Delivery
T004129,O006708,P00229,1,210,Credit Card
T004130,O010207,P01127,5,550,UPI
T004131,O013927,P00710,5,1000,Cash on Delivery
T004132,O008462,P00477,4,2360,Net Banking
T004133,O000413,P00881,2,820,Debit Card
T004134,O007609,P00075,2,900,Cash on Delivery
T004135,O006483,P00489,2,160,UPI
T004136,O018383,P00195,1,40,UPI
T004137,O004192,P01036,5,600,UPI
T004138,O009874,P00949,1,270,UPI
T004139,O013523,P00607,3,720,Credit Card
T004140,O008556,P00006,1,130,UPI
T004141,O018663,P00451,4,200,Net Banking
T004142,O018960,P00823,3,270,Cash on Delivery
T004143,O007904,P00811,2,760,UPI
T004144,O009676,P00309,2,160,Credit Card
T004145,O001830,P00176,5,1350,Credit Card
T004146,O008290,P00728,1,110,UPI
T004147,O017971,P00843,1,170,UPI
T004148,O010123,P01030,5,950,UPI
T004149,O018888,P00167,3,2370,Wallet
T004150,O017966,P00553,3,120,UPI
T004151,O000412,P00365,4,360,Wallet
T004152,O009539,P00055,4,240,Credit Card
T004153,O002396,P00046,1,160,Debit Card
T004154,O005321,P00572,5,1650,UPI
T004155,O001822,P00498,5,2750,UPI
T004156,O000494,P00959,3,570,Debit Card
T004157,O013338,P00396,2,200,UPI
T004158,O018101,P01003,1,230,Credit Card
T004159,O003316,P00764,5,1050,Net Banking
T004160,O002099,P00245,5,300,Cash on Delivery
T004161,O008383,P01071,2,220,Cash on Delivery
T004162,O000854,P00302,1,150,Cash on Delivery
T004163,O008115,P00053,4,1200,Credit Card
T004164,O015981,P00582,2,120,Debit Card
T004165,O002874,P01144,1,300,UPI
T004166,O014949,P00702,2,480,UPI
T004167,O017902,P01111,2,180,Cash on Delivery
T004168,O019708,P00191,4,400,Debit Card
T004169,O011723,P00479,4,480,UPI
T004170,O006432,P00142,3,1260,UPI
T004171,O015037,P00718,5,1050,UPI
T004172,O017728,P00453,1,110,Credit Card
T004173,O005179,P00371,4,680,UPI
T004174,O005092,P00236,2,180,UPI
T004175,O009693,P00192,1,30,Net Banking
T004176,O008217,P01154,3,510,UPI
T004177,O011039,P00147,4,2360,UPI
T004178,O007627,P00367,4,880,UPI
T004179,O003179,P00384,4,1680,UPI
T004180,O014422,P00905,3,1290,Net Banking
T004181,O006381,P01184,1,100,Net Banking
T004182,O009475,P00231,2,360,Cash on Delivery
T004183,O006272,P00045,4,720,Credit Card
T004184,O011244,P00389,1,140,Debit Card
T004185,O010657,P00445,5,2100,Credit Card
T004186,O011051,P00850,1,230,Net Banking
T004187,O019632,P00784,3,360,UPI
T004188,O011215,P00613,5,1750,UPI
T004189,O005676,P00986,2,780,UPI
T004190,O015325,P00358,1,140,Debit Card
T004191,O006610,P00394,4,1840,UPI
T004192,O014938,P00629,3,480,Net Banking
T004193,O013696,P00367,4,880,Debit Card
T004194,O011609,P00245,3,180,Wallet
T004195,O012001,P01094,1,340,UPI
T004196,O014832,P00429,3,630,UPI
T004197,O011273,P00865,2,240,Credit Card
T004198,O011866,P00814,2,360,Debit Card
T004199,O012069,P00057,3,90,UPI
T004200,O006854,P01094,1,340,UPI
T004201,O012159,P00766,5,1100,Net Banking
T004202,O007958,P00893,4,640,UPI
T004203,O018163,P00577,3,1920,UPI
T004204,O002911,P00764,5,1050,Credit Card
T004205,O018367,P00703,4,1360,Wallet
T004206,O017084,P00112,1,590,UPI
T004207,O013668,P00350,1,250,UPI
T004208,O013467,P00678,1,250,Debit Card
T004209,O001274,P00732,5,200,UPI
T004210,O011428,P00958,4,440,Credit Card
T004211,O018856,P00409,1,150,UPI
T004212,O001633,P00532,2,300,Cash on Delivery
T004213,O003576,P00632,3,840,Debit Card
T004214,O014719,P00370,5,600,UPI
T004215,O010023,P01184,5,500,Cash on Delivery
T004216,O015031,P00230,2,260,Wallet
T004217,O014202,P00953,5,3650,Credit Card
T004218,O012399,P00758,2,460,UPI
T004219,O006339,P00767,5,1000,Cash on Delivery
T004220,O007859,P00268,4,1920,Debit Card
T004221,O008961,P00616,5,1250,UPI
T004222,O015581,P00233,1,330,UPI
T004223,O016590,P00170,5,1400,Net Banking
T004224,O009809,P00373,1,340,UPI
T004225,O007878,P01007,3,630,UPI
T004226,O014359,P01193,2,180,Debit Card
T004227,O007180,P00029,4,480,Cash on Delivery
T004228,O004245,P00069,2,760,UPI
T004229,O002338,P00008,4,560,UPI
T004230,O019159,P01039,3,330,UPI
T004231,O015107,P00400,1,370,Debit Card
T004232,O004958,P00244,2,180,UPI
T004233,O010173,P00323,4,1400,Cash on Delivery
T004234,O018289,P00161,4,1240,UPI
T004235,O014426,P00503,3,900,Credit Card
T004236,O003566,P01133,1,640,Cash on Delivery
T004237,O019724,P00788,4,640,Debit Card
T004238,O019888,P01039,1,110,Debit Card
T004239,O005643,P00614,2,240,Debit Card
T004240,O016879,P00468,5,550,Debit Card
T004241,O010634,P00110,4,2000,Debit Card
T004242,O007605,P00749,1,80,Wallet
T004243,O012691,P00591,3,1020,UPI
T004244,O019492,P00591,5,1700,Cash on Delivery
T004245,O006376,P00358,3,420,UPI
T004246,O005610,P00081,5,1950,UPI
T004247,O012119,P00332,3,90,UPI
T004248,O010250,P00508,3,2010,Net Banking
T004249,O009706,P00059,2,140,Credit Card
T004250,O001909,P00862,3,60,Net Banking
T004251,O005820,P00506,5,550,UPI
T004252,O015761,P00907,5,250,Net Banking
T004253,O004483,P00032,2,480,UPI
T004254,O014458,P00189,3,390,UPI
T004255,O011154,P00308,2,320,Wallet
T004256,O000886,P00195,4,160,Net Banking
T004257,O017495,P00003,1,100,Net Banking
T004258,O007562,P00785,3,810,UPI
T004259,O017463,P00277,3,780,UPI
T004260,O007651,P00251,3,1680,UPI
T004261,O018460,P00902,2,520,UPI
T004262,O013916,P00153,2,500,Credit Card
T004263,O015388,P01142,4,240,UPI
T004264,O016804,P00918,2,320,UPI
T004265,O000907,P01028,5,1050,Debit Card
T004266,O019302,P00844,5,300,UPI
T004267,O014273,P01150,4,1560,UPI
T004268,O019977,P00320,1,580,Debit Card
T004269,O013048,P00990,1,210,Credit Card
T004270,O009182,P01156,3,450,UPI
T004271,O001164,P00148,1,90,Credit Card
T004272,O015311,P00325,5,850,Debit Card
T004273,O003154,P00541,2,380,Credit Card
T004274,O007845,P00841,3,2070,UPI
T004275,O007288,P01076,4,760,Cash on Delivery
T004276,O014650,P00811,3,1140,UPI
T004277,O011223,P00081,2,780,Cash on Delivery
T004278,O014726,P00277,2,520,UPI
T004279,O009158,P00115,3,120,UPI
T004280,O017759,P00035,5,3850,Net Banking
T004281,O015504,P00326,2,180,Debit Card
T004282,O019907,P00425,3,360,UPI
T004283,O011920,P00609,3,840,Debit Card
T004284,O009926,P00817,4,520,Cash on Delivery
T004285,O008815,P00697,4,160,UPI
T004286,O000334,P00753,2,80,UPI
T004287,O016269,P00981,2,1080,Credit Card
T004288,O015442,P01009,4,640,UPI
T004289,O013798,P00908,5,350,UPI
T004290,O018589,P00576,1,90,UPI
T004291,O010034,P00255,3,990,UPI
T004292,O002764,P00116,2,380,Wallet
T004293,O010803,P00894,2,100,UPI
T004294,O011307,P00734,1,300,UPI
T004295,O018916,P01162,3,630,UPI
T004296,O009904,P00197,5,1150,Debit Card
T004297,O006881,P01193,3,270,UPI
T004298,O015902,P00086,5,800,UPI
T004299,O004195,P00210,3,600,UPI
T004300,O002157,P01087,3,120,Debit Card
T004301,O019731,P00030,5,1250,Cash on Delivery
T004302,O007564,P01147,3,120,UPI
T004303,O013868,P00907,1,50,Cash on Delivery
T004304,O011650,P00249,1,280,Credit Card
T004305,O007174,P00806,5,1300,Credit Card
T004306,O005787,P00176,3,810,Debit Card
T004307,O011417,P00434,2,160,UPI
T004308,O014949,P00356,4,1000,Debit Card
T004309,O016778,P01190,1,300,UPI
T004310,O011089,P00028,1,190,UPI
T004311,O019419,P00511,1,40,Debit Card
T004312,O005093,P00490,2,460,UPI
T004313,O010659,P01194,3,390,Cash on Delivery
T004314,O019047,P00723,4,680,UPI
T004315,O009756,P00105,3,1560,UPI
T004316,O016466,P01109,5,200,Cash on Delivery
T004317,O013403,P00848,2,260,UPI
T004318,O006860,P00875,3,330,Credit Card
T004319,O017224,P00051,2,380,Cash on Delivery
T004320,O016798,P01182,3,630,Wallet
T004321,O016521,P00719,5,1000,UPI
T004322,O004766,P00837,3,90,Debit Card
T004323,O011029,P00820,1,120,Cash on Delivery
T004324,O003478,P00614,3,360,Credit Card
T004325,O007408,P00517,5,350,Cash on Delivery
T004326,O003623,P00580,4,1840,UPI
T004327,O002386,P01095,1,70,Cash on Delivery
T004328,O003769,P01055,4,280,Credit Card
T004329,O000797,P01194,1,130,Debit Card
T004330,O005645,P00314,5,1350,Credit Card
T004331,O003579,P00552,1,550,UPI
T004332,O000167,P00585,5,2900,Debit Card
T004333,O004321,P00062,2,1160,UPI
T004334,O000073,P00853,2,140,UPI
T004335,O003364,P01003,4,920,Credit Card
T004336,O014226,P01015,2,560,UPI
T004337,O006879,P00771,2,480,Credit Card
T004338,O004575,P00808,5,450,Cash on Delivery
T004339,O002605,P01166,3,150,UPI
T004340,O000903,P00245,5,300,UPI
T004341,O015308,P00832,4,1040,UPI
T004342,O001709,P00946,4,1520,Credit Card
T004343,O002993,P00253,1,160,UPI
T004344,O005415,P00850,2,460,UPI
T004345,O006015,P00709,3,480,Net Banking
T004346,O019719,P00558,3,390,UPI
T004347,O006475,P00764,2,420,Credit Card
T004348,O005998,P00755,5,250,UPI
T004349,O011026,P00361,1,90,Credit Card
T004350,O019958,P00072,2,80,Cash on Delivery
T004351,O009151,P01076,1,190,Cash on Delivery
T004352,O017473,P00687,3,570,UPI
T004353,O017398,P00731,4,840,Cash on Delivery
T004354,O012637,P00792,3,1140,Credit Card
T004355,O019101,P00453,5,550,Debit Card
T004356,O015888,P01158,2,300,Credit Card
T004357,O012418,P00406,4,680,UPI
T004358,O007188,P00913,5,400,UPI
T004359,O015443,P00249,5,1400,UPI
T004360,O004193,P00870,2,100,Credit Card
T004361,O014716,P00969,3,210,Net Banking
T004362,O009023,P00785,4,1080,UPI
T004363,O019119,P01154,3,510,UPI
T004364,O015375,P00669,3,480,UPI
T004365,O007207,P00683,4,400,UPI
T004366,O000780,P00398,2,520,UPI
T004367,O015264,P00328,5,150,UPI
T004368,O019334,P00411,4,280,UPI
