delivery_id,order_id,delivery_time_mins,delivery_status,distance_km
D004701,O004701,67,Delivered Late,9.7
D004702,O004702,29,Delivered On Time,5.8
D004703,O004703,52,Delivered On Time,9.6
D004704,O004704,56,Delivered Late,7.3
D004705,O004705,50,Delivered Late,5
D004706,O004706,18,Delivered On Time,3.8
D004707,O004707,17,Delivered On Time,3.4
D004708,O004708,19,Delivered On Time,3.1
D004709,O004709,56,Delivered On Time,9.1
D004710,O004710,40,Delivered Late,5.3
D004711,O004711,16,Delivered On Time,5
D004712,O004712,80,Delivered On Time,9.7
D004713,O004713,35,Delivered On Time,4.3
D004714,O004714,48,Delivered Late,7.6
D004715,O004715,55,Delivered Late,5.4
D004716,O004716,5,Delivered On Time,0.8
D004717,O004717,55,Delivered Late,6.7
D004718,O004718,17,Delivered Late,1.9
D004719,O004719,82,Delivered Late,7.8
D004720,O004720,45,Delivered Late,4.2
D004721,O004721,36,Delivered On Time,5.5
D004722,O004722,54,Delivered Late,5.8
D004723,O004723,90,Delivered Late,9.6
D004724,O004724,69,Delivered Late,9.5
D004725,O004725,20,Delivered On Time,5.9
D004726,O004726,61,Delivered Late,7.6
D004727,O004727,34,Delivered On Time,4.9
D004728,O004728,88,Delivered Late,8.1
D004729,O004729,35,Delivered Late,3
D004730,O004730,32,Delivered On Time,6.1
D004731,O004731,38,Delivered On Time,5.8
D004732,O004732,72,Delivered Late,8.4
D004733,O004733,9,Delivered On Time,1.6
D004734,O004734,79,Delivered Late,9.2
D004735,O004735,7,Delivered On Time,2.3
D004736,O004736,40,Delivered Late,4.8
D004737,O004737,81,Delivered Late,8.4
D004738,O004738,29,Delivered On Time,5.4
D004739,O004739,49,Delivered On Time,9.9
D004740,O004740,68,Delivered Late,7.3
D004741,O004741,9,Delivered On Time,2.3
D004742,O004742,34,Delivered On Time,4.9
D004743,O004743,11,Delivered On Time,2
D004744,O004744,53,Delivered Late,4.5
D004745,O004745,14,Delivered On Time,3
D004746,O004746,70,Delivered On Time,9.1
D004747,O004747,45,Delivered Late,4.7
D004748,O004748,18,Delivered Late,1.8
D004749,O004749,54,Delivered Late,7.4
D004750,O004750,5,Delivered On Time,0.5
D004751,O004751,7,Delivered On Time,1.1
D004752,O004752,51,Delivered Late,4.8
D004753,O004753,67,Delivered On Time,9
D004754,O004754,23,Delivered On Time,2.9
D004755,O004755,54,Delivered Late,6.1
D004756,O004756,90,Delivered On Time,9.8
D004757,O004757,35,Delivered On Time,3.8
D004758,O004758,49,Delivered On Time,6.6
D004759,O004759,5,Delivered On Time,1.9
D004760,O004760,43,Delivered Late,4.8
D004761,O004761,32,Delivered On Time,3.8
D004762,O004762,22,Delivered Late,1.3
D004763,O004763,64,Delivered Late,8.1
D004764,O004764,64,Delivered Late,8.4
D004765,O004765,59,Delivered Late,6.8
D004766,O004766,41,Delivered Late,4.2
D004767,O004767,5,Delivered On Time,0.5
D004768,O004768,62,Delivered Late,5.9
D004769,O004769,42,Delivered Late,4.8
D004770,O004770,37,Delivered On Time,7.5
D004771,O004771,53,Delivered Late,4.9
D004772,O004772,49,Delivered On Time,9.3
D004773,O004773,5,Delivered On Time,0.5
D004774,O004774,8,Delivered On Time,1.4
D004775,O004775,49,Delivered On Time,9.9
D004776,O004776,26,Delivered Late,2.7
D004777,O004777,30,Delivered Late,1.4
D004778,O004778,56,Delivered On Time,6.9
D004779,O004779,63,Delivered Late,9.1
D004780,O004780,34,Delivered Late,2.9
D004781,O004781,52,Delivered On Time,7.7
D004782,O004782,11,Delivered On Time,2.4
D004783,O004783,32,Delivered On Time,3.7
D004784,O004784,74,Delivered On Time,8.4
D004785,O004785,50,Delivered On Time,8.8
D004786,O004786,50,Delivered Late,4.5
D004787,O004787,81,Delivered Late,8.6
D004788,O004788,21,Delivered On Time,4
D004789,O004789,47,Delivered On Time,8.5
D004790,O004790,50,Delivered Late,4.9
D004791,O004791,68,Delivered Late,9.8
D004792,O004792,99,Delivered Late,9.8
D004793,O004793,31,Delivered Late,4.3
D004794,O004794,54,Delivered Late,6.2
D004795,O004795,44,Delivered Late,6.6
D004796,O004796,50,Delivered Late,5.8
D004797,O004797,42,Delivered On Time,7.7
D004798,O004798,24,Delivered Late,2.3
D004799,O004799,43,Delivered Late,3.8
D004800,O004800,37,Delivered Late,3.2
D004801,O004801,31,Delivered On Time,5.7
D004802,O004802,40,Delivered Late,5.6
D004803,O004803,40,Delivered On Time,5.9
D004804,O004804,16,Delivered On Time,2.7
D004805,O004805,20,Delivered On Time,3.4
D004806,O004806,58,Delivered Late,7.6
D004807,O004807,5,Delivered On Time,0.8
D004808,O004808,31,Delivered Late,4.9
D004809,O004809,64,Delivered On Time,8.5
D004810,O004810,58,Delivered On Time,7.9
D004811,O004811,60,Delivered On Time,8.9
D004812,O004812,5,Delivered On Time,0.6
D004813,O004813,22,Delivered Late,2.5
D004814,O004814,26,Delivered Late,1.3
D004815,O004815,51,Delivered On Time,7.7
D004816,O004816,30,Delivered On Time,4
D004817,O004817,17,Delivered Late,0.6
D004818,O004818,80,Delivered Late,7.6
D004819,O004819,50,Delivered Late,6.5
D004820,O004820,33,Delivered Late,2.3
D004821,O004821,20,Delivered On Time,3.6
D004822,O004822,71,Delivered Late,9.9
D004823,O004823,5,Delivered On Time,0.7
D004824,O004824,27,Delivered On Time,3.2
D004825,O004825,9,Delivered On Time,0.8
D004826,O004826,31,Delivered Late,2.2
D004827,O004827,5,Delivered On Time,1.2
D004828,O004828,14,Delivered Late,1
D004829,O004829,92,Delivered Late,8.3
D004830,O004830,55,Delivered Late,5.7
D004831,O004831,34,Delivered Late,2
D004832,O004832,56,Delivered Late,6.3
D004833,O004833,35,Delivered Late,3
D004834,O004834,64,Delivered On Time,8.4
D004835,O004835,58,Delivered Late,8.1
D004836,O004836,54,Delivered Late,4.7
D004837,O004837,30,Delivered On Time,3.6
D004838,O004838,41,Delivered Late,4.7
D004839,O004839,24,Delivered On Time,5.2
D004840,O004840,19,Delivered Late,2
D004841,O004841,11,Delivered On Time,1.2
D004842,O004842,64,Delivered Late,5.8
D004843,O004843,54,Delivered On Time,8.9
D004844,O004844,46,Delivered Late,5.6
D004845,O004845,26,Delivered On Time,3.5
D004846,O004846,70,Delivered On Time,9.3
D004847,O004847,25,Delivered Late,1.4
D004848,O004848,11,Delivered On Time,2.8
D004849,O004849,27,Delivered Late,2.8
D004850,O004850,32,Delivered On Time,7.7
D004851,O004851,47,Delivered Late,3.5
D004852,O004852,47,Delivered Late,4.9
D004853,O004853,5,Delivered On Time,0.9
D004854,O004854,39,Delivered On Time,8.6
D004855,O004855,52,Delivered On Time,7.7
D004856,O004856,66,Delivered Late,8.9
D004857,O004857,96,Delivered Late,9.2
D004858,O004858,41,Delivered On Time,4.6
D004859,O004859,47,Delivered Late,3.5
D004860,O004860,79,Delivered Late,8.8
D004861,O004861,55,Delivered Late,5.6
D004862,O004862,29,Delivered On Time,4.3
D004863,O004863,27,Delivered On Time,3.6
D004864,O004864,14,Delivered On Time,2.7
D004865,O004865,26,Delivered Late,2.3
D004866,O004866,45,Delivered Late,4.7
D004867,O004867,27,Delivered Late,1.6
D004868,O004868,26,Delivered Late,2.2
D004869,O004869,29,Delivered Late,1.4
D004870,O004870,15,Delivered On Time,2.2
D004871,O004871,28,Delivered On Time,5.6
D004872,O004872,68,Delivered On Time,9.9
D004873,O004873,53,Delivered Late,7.6
D004874,O004874,48,Delivered Late,6.1
D004875,O004875,52,Delivered On Time,7.8
D004876,O004876,43,Delivered Late,4.6
D004877,O004877,64,Delivered On Time,7.8
D004878,O004878,50,Delivered Late,6.2
D004879,O004879,50,Delivered On Time,7.5
D004880,O004880,34,Delivered Late,3.3
D004881,O004881,37,Delivered Late,3.1
D004882,O004882,50,Delivered On Time,9
D004883,O004883,58,Delivered Late,6.2
D004884,O004884,21,Delivered Late,2
D004885,O004885,5,Delivered On Time,1
D004886,O004886,54,Delivered Late,6.5
D004887,O004887,56,Delivered On Time,8.5
D004888,O004888,53,Delivered On Time,9.3
D004889,O004889,34,Delivered Late,3.7
D004890,O004890,13,Delivered Late,0.7
D004891,O004891,35,Delivered On Time,5.7
D004892,O004892,62,Delivered Late,7.2
D004893,O004893,18,Delivered On Time,4.1
D004894,O004894,64,Delivered On Time,8.6
D004895,O004895,58,Delivered Late,8
D004896,O004896,72,Delivered Late,9.9
D004897,O004897,43,Delivered On Time,6.8
D004898,O004898,23,Delivered On Time,3.2
D004899,O004899,31,Delivered On Time,4.4
D004900,O004900,69,Delivered Late,6.5
D004901,O004901,22,Delivered On Time,4.3
D004902,O004902,25,Delivered On Time,3.8
D004903,O004903,95,Delivered Late,9.5
D004904,O004904,20,Delivered On Time,3.1
D004905,O004905,48,Delivered On Time,5.2
D004906,O004906,37,Delivered On Time,5.4
D004907,O004907,45,Delivered Late,4.5
D004908,O004908,58,Delivered Late,9
D004909,O004909,15,Delivered On Time,3.5
D004910,O004910,12,Delivered On Time,3
D004911,O004911,55,Delivered On Time,6.4
D004912,O004912,42,Delivered On Time,7.5
D004913,O004913,39,Delivered Late,3
D004914,O004914,26,Delivered Late,1.1
D004915,O004915,5,Delivered On Time,0.6
D004916,O004916,44,Delivered On Time,7.5
D004917,O004917,25,Delivered Late,2.8
D004918,O004918,5,Delivered On Time,1.4
D004919,O004919,45,Delivered Late,4.1
D004920,O004920,47,Delivered On Time,6.3
D004921,O004921,20,Delivered On Time,3.9
D004922,O004922,18,Delivered On Time,2
D004923,O004923,61,Delivered On Time,8.7
D004924,O004924,67,Delivered On Time,7.5
D004925,O004925,73,Delivered Late,9.2
D004926,O004926,52,Delivered Late,8.8
D004927,O004927,56,Delivered Late,6.3
D004928,O004928,5,Delivered On Time,1
D004929,O004929,52,Delivered On Time,9.2
D004930,O004930,57,Delivered Late,8.8
D004931,O004931,27,Delivered On Time,3
D004932,O004932,9,Delivered On Time,1.6
D004933,O004933,14,Delivered On Time,2.6
D004934,O004934,31,Delivered Late,3.5
D004935,O004935,60,Delivered On Time,7.7
D004936,O004936,47,Delivered Late,6.1
D004937,O004937,25,Delivered On Time,3.3
D004938,O004938,8,Delivered On Time,1.3
D004939,O004939,18,Delivered Late,1.7
D004940,O004940,29,Delivered On Time,6.3
D004941,O004941,29,Delivered On Time,5.9
D004942,O004942,42,Delivered On Time,7.4
D004943,O004943,58,Delivered On Time,8.6
D004944,O004944,27,Delivered On Time,3.8
D004945,O004945,46,Delivered Late,4
D004946,O004946,54,Delivered Late,7.6
D004947,O004947,62,Delivered Late,6.2
D004948,O004948,35,Delivered Late,3.3
D004949,O004949,46,Delivered Late,3.2
D004950,O004950,49,Delivered Late,5.2
D004951,O004951,72,Delivered Late,6.6
D004952,O004952,42,Delivered Late,4.2
D004953,O004953,47,Delivered Late,4.9
D004954,O004954,26,Delivered On Time,4
D004955,O004955,40,Delivered Late,4.6
D004956,O004956,8,Delivered On Time,1.4
D004957,O004957,67,Delivered Late,8.2
D004958,O004958,29,Delivered On Time,3.8
D004959,O004959,41,Delivered On Time,7.3
D004960,O004960,23,Delivered On Time,4.5
D004961,O004961,52,Delivered Late,5
D004962,O004962,11,Delivered On Time,1.7
D004963,O004963,58,Delivered On Time,9.9
D004964,O004964,58,Delivered On Time,9.7
D004965,O004965,56,Delivered Late,6.2
D004966,O004966,13,Delivered On Time,2.9
D004967,O004967,5,Delivered On Time,1.2
D004968,O004968,50,Delivered Late,5.7
D004969,O004969,74,Delivered On Time,8.7
D004970,O004970,5,Delivered On Time,1.7
D004971,O004971,11,Delivered On Time,2.5
D004972,O004972,37,Delivered On Time,4.9
D004973,O004973,63,Delivered On Time,9.5
D004974,O004974,34,Delivered Late,4.7
D004975,O004975,35,Delivered On Time,4.7
D004976,O004976,58,Delivered Late,7.4
D004977,O004977,15,Delivered On Time,1.4
D004978,O004978,68,Delivered Late,6.4
D004979,O004979,43,Delivered Late,5
D004980,O004980,38,Delivered Late,3.7
D004981,O004981,40,Delivered On Time,5
D004982,O004982,38,Delivered On Time,6
D004983,O004983,9,Delivered On Time,2
D004984,O004984,56,Delivered On Time,7.5
D004985,O004985,32,Delivered On Time,5
D004986,O004986,36,Delivered Late,5.5
D004987,O004987,68,Delivered On Time,9.1
D004988,O004988,18,Delivered On Time,2.8
D004989,O004989,21,Delivered On Time,4.6
D004990,O004990,22,Delivered On Time,4
D004991,O004991,11,Delivered On Time,1
D004992,O004992,19,Delivered On Time,4.2
D004993,O004993,76,Delivered On Time,8.5
D004994,O004994,64,Delivered Late,8.7
D004995,O004995,30,Delivered Late,4.7
D004996,O004996,5,Delivered On Time,1.6
D004997,O004997,15,Delivered Late,0.6
D004998,O004998,11,Delivered On Time,3
D004999,O004999,57,Delivered On Time,7.6
D005000,O005000,19,Delivered Late,1.7
D005001,O005001,25,Delivered On Time,3.9
D005002,O005002,10,Delivered On Time,1.6
D005003,O005003,59,Delivered On Time,6.9
D005004,O005004,20,Delivered On Time,4.8
D005005,O005005,15,Delivered On Time,3.8
D005006,O005006,71,Delivered Late,8.7
D005007,O005007,23,Delivered On Time,5.5
D005008,O005008,29,Delivered Late,1.4
D005009,O005009,47,Delivered On Time,7.5
D005010,O005010,37,Delivered On Time,4.5
D005011,O005011,41,Delivered Late,6.8
D005012,O005012,29,Delivered On Time,5.9
D005013,O005013,56,Delivered Late,5.4
D005014,O005014,34,Delivered On Time,5.9
D005015,O005015,58,Delivered On Time,8.6
D005016,O005016,12,Delivered On Time,2.6
D005017,O005017,6,Delivered On Time,0.6
D005018,O005018,5,Delivered On Time,1.8
D005019,O005019,84,Delivered On Time,9.6
D005020,O005020,54,Delivered Late,6.8
D005021,O005021,73,Delivered Late,8.7
D005022,O005022,66,Delivered Late,9.8
D005023,O005023,30,Delivered On Time,3.5
D005024,O005024,86,Delivered On Time,9.9
D005025,O005025,77,Delivered On Time,8.6
D005026,O005026,47,Delivered On Time,5.1
D005027,O005027,46,Delivered On Time,7.6
D005028,O005028,43,Delivered On Time,6.9
D005029,O005029,66,Delivered On Time,9.7
D005030,O005030,33,Delivered Late,2.1
D005031,O005031,61,Delivered Late,5.9
D005032,O005032,25,Delivered On Time,2.6
D005033,O005033,72,Delivered Late,7.9
D005034,O005034,60,Delivered Late,8.3
D005035,O005035,20,Delivered On Time,2.9
D005036,O005036,41,Delivered Late,2.7
D005037,O005037,29,Delivered Late,4.5
D005038,O005038,20,Delivered On Time,3.3
D005039,O005039,11,Delivered Late,0.6
D005040,O005040,24,Delivered Late,1.9
D005041,O005041,16,Delivered On Time,2.3
D005042,O005042,57,Delivered Late,6.4
D005043,O005043,65,Delivered Late,7.5
D005044,O005044,38,Delivered Late,4.1
D005045,O005045,35,Delivered On Time,4.5
D005046,O005046,64,Delivered Late,8.7
D005047,O005047,47,Delivered On Time,8.4
D005048,O005048,65,Delivered On Time,8.9
D005049,O005049,49,Delivered On Time,5.9
D005050,O005050,44,Delivered On Time,6.7
D005051,O005051,43,Delivered Late,5.4
D005052,O005052,43,Delivered On Time,5.2
D005053,O005053,37,Delivered Late,3.8
D005054,O005054,54,Delivered On Time,8.2
D005055,O005055,37,Delivered Late,3.8
D005056,O005056,41,Delivered On Time,9
D005057,O005057,64,Delivered Late,7.1
D005058,O005058,81,Delivered Late,9.1
D005059,O005059,46,Delivered Late,5.5
D005060,O005060,35,Delivered Late,3.3
D005061,O005061,30,Delivered Late,3.4
D005062,O005062,25,Delivered On Time,3.3
D005063,O005063,9,Delivered Late,0.5
D005064,O005064,5,Delivered On Time,0.8
D005065,O005065,52,Delivered Late,6.8
D005066,O005066,66,Delivered Late,7.3
D005067,O005067,5,Delivered On Time,0.7
D005068,O005068,60,Delivered Late,7.1
D005069,O005069,56,Delivered On Time,8.1
D005070,O005070,54,Delivered Late,5.4
D005071,O005071,13,Delivered On Time,2.7
D005072,O005072,36,Delivered Late,2.8
D005073,O005073,22,Delivered Late,1.9
D005074,O005074,20,Delivered On Time,4
D005075,O005075,68,Delivered Late,8
D005076,O005076,88,Delivered Late,9.6
D005077,O005077,53,Delivered Late,6
D005078,O005078,60,Delivered Late,6
D005079,O005079,84,Delivered On Time,9.9
D005080,O005080,50,Delivered Late,6.7
D005081,O005081,34,Delivered Late,4.1
D005082,O005082,15,Delivered On Time,2.8
D005083,O005083,21,Delivered On Time,4.4
D005084,O005084,24,Delivered Late,0.9
D005085,O005085,86,Delivered Late,8.4
D005086,O005086,82,Delivered Late,7.9
D005087,O005087,47,Delivered Late,6.4
D005088,O005088,96,Delivered Late,9.4
D005089,O005089,52,Delivered Late,4.4
D005090,O005090,23,Delivered Late,1.3
D005091,O005091,41,Delivered Late,3.6
D005092,O005092,47,Delivered Late,6.8
D005093,O005093,71,Delivered Late,9.1
D005094,O005094,89,Delivered Late,9.8
D005095,O005095,75,Delivered Late,6.8
D005096,O005096,20,Delivered Late,0.9
D005097,O005097,27,Delivered Late,2.3
D005098,O005098,34,Delivered Late,3.2
D005099,O005099,32,Delivered Late,2.8
D005100,O005100,41,Delivered On Time,6.7
D005101,O005101,33,Delivered Late,4
D005102,O005102,35,Delivered Late,3.8
D005103,O005103,57,Delivered Late,5.9
D005104,O005104,44,Delivered On Time,8.7
D005105,O005105,72,Delivered Late,8.4
D005106,O005106,79,Delivered Late,8.2
D005107,O005107,41,Delivered Late,3.8
D005108,O005108,86,Delivered Late,9.1
D005109,O005109,33,Delivered On Time,4.3
D005110,O005110,55,Delivered On Time,8.1
D005111,O005111,70,Delivered Late,8.9
D005112,O005112,54,Delivered On Time,8.4
D005113,O005113,41,Delivered On Time,4.9
D005114,O005114,58,Delivered Late,5.7
D005115,O005115,31,Delivered Late,2.7
D005116,O005116,93,Delivered Late,9.5
D005117,O005117,41,Delivered Late,4.6
D005118,O005118,34,Delivered Late,3.2
D005119,O005119,71,Delivered On Time,8.9
D005120,O005120,23,Delivered Late,1.6
D005121,O005121,31,Delivered Late,1.9
D005122,O005122,40,Delivered On Time,7
D005123,O005123,37,Delivered Late,3.9
D005124,O005124,40,Delivered Late,5.2
D005125,O005125,25,Delivered On Time,5.2
D005126,O005126,44,Delivered Late,5.8
D005127,O005127,49,Delivered On Time,7
D005128,O005128,16,Delivered Late,1
D005129,O005129,30,Delivered On Time,3.8
D005130,O005130,22,Delivered On Time,5.8
D005131,O005131,32,Delivered Late,3
D005132,O005132,5,Delivered On Time,0.9
D005133,O005133,62,Delivered On Time,8.3
D005134,O005134,5,Delivered On Time,0.5
D005135,O005135,29,Delivered On Time,6.8
D005136,O005136,5,Delivered On Time,0.8
D005137,O005137,17,Delivered Late,1.1
D005138,O005138,37,Delivered Late,4
D005139,O005139,23,Delivered On Time,5.6
D005140,O005140,79,Delivered Late,9.7
D005141,O005141,90,Delivered Late,8.9
D005142,O005142,18,Delivered Late,0.5
D005143,O005143,63,Delivered Late,8.1
D005144,O005144,5,Delivered On Time,2
D005145,O005145,13,Delivered On Time,3.1
D005146,O005146,34,Delivered Late,4.8
D005147,O005147,56,Delivered Late,7
D005148,O005148,15,Delivered On Time,2.4
D005149,O005149,30,Delivered Late,2.5
D005150,O005150,31,Delivered Late,3.3
D005151,O005151,44,Delivered Late,4.5
D005152,O005152,25,Delivered Late,1
D005153,O005153,10,Delivered On Time,2
D005154,O005154,35,Delivered Late,3.8
D005155,O005155,72,Delivered Late,7.9
D005156,O005156,82,Delivered Late,9.3
D005157,O005157,90,Delivered Late,8.9
D005158,O005158,15,Delivered On Time,2.4
D005159,O005159,67,Delivered Late,9.3
D005160,O005160,5,Delivered On Time,1
D005161,O005161,54,Delivered Late,5.2
D005162,O005162,27,Delivered On Time,4.6
D005163,O005163,17,Delivered On Time,3.8
D005164,O005164,5,Delivered On Time,1.4
D005165,O005165,9,Delivered Late,0.9
D005166,O005166,32,Delivered On Time,3.6
D005167,O005167,46,Delivered On Time,5.8
D005168,O005168,38,Delivered On Time,4.5
D005169,O005169,52,Delivered Late,4.9
D005170,O005170,24,Delivered On Time,4.5
D005171,O005171,38,Delivered On Time,5.9
D005172,O005172,68,Delivered On Time,8.3
D005173,O005173,5,Delivered On Time,1
D005174,O005174,10,Delivered On Time,1.9
D005175,O005175,50,Delivered Late,5.4
D005176,O005176,41,Delivered Late,3.1
D005177,O005177,54,Delivered Late,6.2
D005178,O005178,73,Delivered Late,6.6
D005179,O005179,12,Delivered Late,0.8
D005180,O005180,13,Delivered On Time,1.7
D005181,O005181,78,Delivered Late,8.1
D005182,O005182,52,Delivered Late,5.5
D005183,O005183,28,Delivered Late,1.6
D005184,O005184,53,Delivered On Time,9.5
D005185,O005185,33,Delivered On Time,3.6
D005186,O005186,64,Delivered On Time,7.8
D005187,O005187,24,Delivered On Time,3.9
D005188,O005188,16,Delivered Late,0.8
D005189,O005189,17,Delivered Late,1.6
D005190,O005190,48,Delivered On Time,7.8
D005191,O005191,29,Delivered On Time,7.3
D005192,O005192,63,Delivered Late,6
D005193,O005193,71,Delivered On Time,8.9
