rating_id,order_id,rating,review
R002821,O015884,3,Okay service.
R002822,O002673,4,Loved the quick delivery.
R002823,O003424,5,Nice packaging and fast service.
R002824,O013535,3,One or two items were not so fresh.
R002825,O019021,3,"Average experience, could be better."
R002826,O015279,5,All items were available and fresh.
R002827,O012069,5,All items were available and fresh.
R002828,O011404,4,All items were available and fresh.
R002829,O019572,5,All items were available and fresh.
R002830,O009157,5,Nice packaging and fast service.
R002831,O007118,3,Okay service.
R002832,O005945,4,All items were available and fresh.
R002833,O009277,2,Late delivery and missing items.
R002834,O014894,5,"Great experience, fresh items."
R002835,O012410,5,Nice packaging and fast service.
R002836,O000651,5,"On-time delivery, good quality."
R002837,O001608,5,Loved the quick delivery.
R002838,O004075,5,Loved the quick delivery.
R002839,O019378,5,Nice packaging and fast service.
R002840,O015574,2,Poor quality and service.
R002841,O014162,4,All items were available and fresh.
R002842,O006992,3,"Average experience, could be better."
R002843,O002266,2,Late delivery and missing items.
R002844,O019526,4,Loved the quick delivery.
R002845,O001708,4,"Great experience, fresh items."
R002846,O009995,4,All items were available and fresh.
R002847,O010080,3,Delivery was slightly delayed.
R002848,O009386,5,Nice packaging and fast service.
R002849,O001377,4,Nice packaging and fast service.
R002850,O010816,4,"On-time delivery, good quality."
R002851,O003994,5,All items were available and fresh.
R002852,O019605,4,All items were available and fresh.
R002853,O010732,3,Okay service.
R002854,O010859,1,Late delivery and missing items.
R002855,O010207,4,All items were available and fresh.
R002856,O000272,5,All items were available and fresh.
R002857,O010641,3,"Average experience, could be better."
R002858,O006819,5,Loved the quick delivery.
R002859,O009448,3,Delivery was slightly delayed.
R002860,O018328,2,Late delivery and missing items.
R002861,O006022,4,"On-time delivery, good quality."
R002862,O016086,4,"On-time delivery, good quality."
R002863,O013535,3,One or two items were not so fresh.
R002864,O015607,4,All items were available and fresh.
R002865,O018880,3,Okay service.
R002866,O018313,5,All items were available and fresh.
R002867,O005157,5,All items were available and fresh.
R002868,O004062,3,Okay service.
R002869,O010298,4,Loved the quick delivery.
R002870,O018059,1,Late delivery and missing items.
R002871,O005378,4,All items were available and fresh.
R002872,O001533,5,"Great experience, fresh items."
R002873,O004008,3,Delivery was slightly delayed.
R002874,O017271,4,"Great experience, fresh items."
R002875,O003374,4,Nice packaging and fast service.
R002876,O013892,5,Loved the quick delivery.
R002877,O000639,4,"On-time delivery, good quality."
R002878,O006689,4,Loved the quick delivery.
R002879,O019103,5,"On-time delivery, good quality."
R002880,O009152,4,"Great experience, fresh items."
R002881,O011001,5,All items were available and fresh.
R002882,O013863,5,All items were available and fresh.
R002883,O009261,4,"On-time delivery, good quality."
R002884,O003141,5,Nice packaging and fast service.
R002885,O002202,5,Loved the quick delivery.
R002886,O005468,4,All items were available and fresh.
R002887,O012049,3,"Average experience, could be better."
R002888,O006918,3,Delivery was slightly delayed.
R002889,O013311,2,Late delivery and missing items.
R002890,O013729,3,"Average experience, could be better."
R002891,O013780,3,"Average experience, could be better."
R002892,O003705,5,"Great experience, fresh items."
R002893,O013679,4,Nice packaging and fast service.
R002894,O017263,3,Okay service.
R002895,O015269,3,"Average experience, could be better."
R002896,O000413,4,Loved the quick delivery.
R002897,O010369,4,All items were available and fresh.
R002898,O002763,1,Items were damaged.
R002899,O018527,2,Poor quality and service.
R002900,O003429,3,Okay service.
R002901,O011325,5,Loved the quick delivery.
R002902,O001695,5,"On-time delivery, good quality."
R002903,O012140,5,Loved the quick delivery.
R002904,O005926,4,Loved the quick delivery.
R002905,O005376,4,"On-time delivery, good quality."
R002906,O006805,3,One or two items were not so fresh.
R002907,O004117,2,Late delivery and missing items.
R002908,O015256,3,One or two items were not so fresh.
R002909,O015116,5,Nice packaging and fast service.
R002910,O004719,5,All items were available and fresh.
R002911,O006658,4,Nice packaging and fast service.
R002912,O010766,5,Nice packaging and fast service.
R002913,O002898,5,Nice packaging and fast service.
R002914,O016777,1,Poor quality and service.
R002915,O002962,4,"Great experience, fresh items."
R002916,O017575,4,Nice packaging and fast service.
R002917,O012364,5,"Great experience, fresh items."
R002918,O000359,4,All items were available and fresh.
R002919,O018395,5,Loved the quick delivery.
R002920,O018887,4,All items were available and fresh.
R002921,O001803,5,Nice packaging and fast service.
R002922,O005322,3,One or two items were not so fresh.
R002923,O005155,4,Loved the quick delivery.
R002924,O008028,3,"Average experience, could be better."
R002925,O003158,5,"Great experience, fresh items."
R002926,O016989,4,"Great experience, fresh items."
R002927,O019403,4,Nice packaging and fast service.
R002928,O017375,2,"Very bad experience, not ordering again."
R002929,O006335,4,"Great experience, fresh items."
R002930,O011723,1,"Very bad experience, not ordering again."
R002931,O012956,5,"Great experience, fresh items."
R002932,O015091,3,Okay service.
R002933,O003289,5,All items were available and fresh.
R002934,O018972,3,"Average experience, could be better."
R002935,O009490,3,"Average experience, could be better."
R002936,O001846,4,"On-time delivery, good quality."
R002937,O000841,3,One or two items were not so fresh.
R002938,O017921,5,"Great experience, fresh items."
R002939,O007660,2,"Very bad experience, not ordering again."
R002940,O019577,1,Items were damaged.
R002941,O011222,3,"Average experience, could be better."
R002942,O013409,4,Loved the quick delivery.
R002943,O001326,4,"Great experience, fresh items."
R002944,O010548,4,"On-time delivery, good quality."
R002945,O018326,3,"Average experience, could be better."
R002946,O012181,2,"Very bad experience, not ordering again."
R002947,O004323,4,"On-time delivery, good quality."
R002948,O012043,5,"On-time delivery, good quality."
R002949,O013111,5,Nice packaging and fast service.
R002950,O006073,4,All items were available and fresh.
R002951,O016326,2,Items were damaged.
R002952,O018813,5,Nice packaging and fast service.
R002953,O006717,5,All items were available and fresh.
R002954,O018221,4,"On-time delivery, good quality."
R002955,O016431,5,"On-time delivery, good quality."
R002956,O012529,4,Nice packaging and fast service.
R002957,O005396,4,"Great experience, fresh items."
R002958,O018049,5,"On-time delivery, good quality."
R002959,O010613,2,Poor quality and service.
R002960,O019941,4,All items were available and fresh.
R002961,O015213,3,Okay service.
R002962,O010050,4,Nice packaging and fast service.
R002963,O015219,4,Nice packaging and fast service.
R002964,O016677,3,"Average experience, could be better."
R002965,O011444,3,Delivery was slightly delayed.
R002966,O017740,4,All items were available and fresh.
R002967,O014336,5,All items were available and fresh.
R002968,O005072,3,Okay service.
R002969,O011528,5,"Great experience, fresh items."
R002970,O007171,2,"Very bad experience, not ordering again."
R002971,O012889,5,"On-time delivery, good quality."
R002972,O010461,4,Loved the quick delivery.
R002973,O015187,5,Loved the quick delivery.
R002974,O014811,4,All items were available and fresh.
R002975,O012619,3,"Average experience, could be better."
R002976,O001129,5,Nice packaging and fast service.
R002977,O007201,5,All items were available and fresh.
R002978,O003986,5,"On-time delivery, good quality."
R002979,O008302,5,All items were available and fresh.
R002980,O010824,5,"Great experience, fresh items."
R002981,O000838,5,Loved the quick delivery.
R002982,O009858,2,Items were damaged.
R002983,O000161,3,"Average experience, could be better."
R002984,O018739,5,"On-time delivery, good quality."
R002985,O017575,5,"On-time delivery, good quality."
R002986,O000403,2,Poor quality and service.
R002987,O005699,5,"Great experience, fresh items."
R002988,O016662,5,All items were available and fresh.
R002989,O012832,5,Loved the quick delivery.
R002990,O009040,5,"Great experience, fresh items."
R002991,O011766,5,All items were available and fresh.
R002992,O006566,3,Delivery was slightly delayed.
R002993,O000083,5,Nice packaging and fast service.
R002994,O011588,4,Loved the quick delivery.
R002995,O001254,5,Loved the quick delivery.
R002996,O004619,1,Late delivery and missing items.
R002997,O010088,5,Nice packaging and fast service.
R002998,O010689,4,"Great experience, fresh items."
R002999,O013974,1,"Very bad experience, not ordering again."
R003000,O018350,5,All items were available and fresh.
R003001,O013571,1,Items were damaged.
R003002,O005534,4,Loved the quick delivery.
R003003,O016918,1,Poor quality and service.
R003004,O007309,3,Delivery was slightly delayed.
R003005,O009294,3,Delivery was slightly delayed.
R003006,O010772,4,Loved the quick delivery.
R003007,O015225,4,Loved the quick delivery.
R003008,O012457,5,Nice packaging and fast service.
R003009,O019470,4,"Great experience, fresh items."
R003010,O011750,5,Nice packaging and fast service.
R003011,O016736,5,"On-time delivery, good quality."
R003012,O018107,2,Late delivery and missing items.
R003013,O013194,4,Loved the quick delivery.
R003014,O006657,4,Nice packaging and fast service.
R003015,O005845,4,"Great experience, fresh items."
R003016,O017222,4,Nice packaging and fast service.
R003017,O004649,4,"Great experience, fresh items."
R003018,O015468,4,"On-time delivery, good quality."
R003019,O009131,5,Loved the quick delivery.
R003020,O004131,3,One or two items were not so fresh.
R003021,O000112,4,"Great experience, fresh items."
R003022,O016260,4,"On-time delivery, good quality."
R003023,O014705,4,Nice packaging and fast service.
R003024,O006477,2,Late delivery and missing items.
R003025,O014583,5,All items were available and fresh.
R003026,O010431,1,Items were damaged.
R003027,O019083,5,Loved the quick delivery.
R003028,O009339,4,Nice packaging and fast service.
R003029,O012565,1,Poor quality and service.
R003030,O002469,3,One or two items were not so fresh.
R003031,O008746,5,All items were available and fresh.
R003032,O000648,4,Loved the quick delivery.
R003033,O017696,5,Loved the quick delivery.
R003034,O005877,5,"On-time delivery, good quality."
R003035,O014917,1,Late delivery and missing items.
R003036,O019293,4,Loved the quick delivery.
R003037,O001963,3,Okay service.
R003038,O001579,3,Okay service.
R003039,O004289,5,"On-time delivery, good quality."
R003040,O002806,4,All items were available and fresh.
R003041,O003373,5,All items were available and fresh.
R003042,O015032,4,Nice packaging and fast service.
R003043,O014913,5,Nice packaging and fast service.
R003044,O012609,5,All items were available and fresh.
R003045,O016451,4,Nice packaging and fast service.
R003046,O013332,2,Poor quality and service.
R003047,O001046,5,"Great experience, fresh items."
R003048,O013815,3,Delivery was slightly delayed.
R003049,O006316,5,"Great experience, fresh items."
R003050,O017337,4,All items were available and fresh.
R003051,O014642,4,Loved the quick delivery.
R003052,O011351,5,"Great experience, fresh items."
R003053,O017735,4,All items were available and fresh.
R003054,O018309,4,Loved the quick delivery.
R003055,O015912,4,All items were available and fresh.
R003056,O010772,2,Late delivery and missing items.
R003057,O015408,5,"Great experience, fresh items."
R003058,O017673,1,Items were damaged.
R003059,O009174,5,"On-time delivery, good quality."
R003060,O001199,4,All items were available and fresh.
R003061,O010761,3,Delivery was slightly delayed.
R003062,O005503,5,"Great experience, fresh items."
R003063,O001117,5,"On-time delivery, good quality."
R003064,O014706,3,One or two items were not so fresh.
R003065,O016371,5,"On-time delivery, good quality."
R003066,O015521,1,Late delivery and missing items.
R003067,O007516,4,All items were available and fresh.
R003068,O017036,3,Okay service.
R003069,O002361,4,All items were available and fresh.
