platform,product_id,product_name,category,sub_category,brand,price,mrp,shelf_life_days
Swiggy,PROD085,Maggi Hot & Sweet Ketchup,Grocery & Staples,Sauces & Spreads,,125.0,,
Swiggy,PROD086,Catch Turmeric Powder 200g,Grocery & Staples,Spices,,65.0,,
Swiggy,PROD087,Saffola Masala Oats Classic Masala,Dairy & Breakfast,Breakfast Cereals,,160.0,,
Swiggy,PROD088,MamyPoko Pants Diapers L-size 44,Personal Care,Baby Care,,750.0,,
Swiggy,PROD089,Whiskas Adult Cat Food Tuna 1.2kg,Pet Care,Pet Care,,550.0,,
Swiggy,PROD090,Fresh Green Chilli 100g,Fruits & Vegetables,Vegetables,,10.0,,
Swiggy,PROD091,Amul Kool Kesar 200ml,Dairy & Breakfast,Milk,,25.0,,
Swiggy,PROD092,Britannia Good Day Butter Cookies,Dairy & Breakfast,Butter & Ghee,,20.0,,
Swiggy,PROD093,Yippee Magic Masala Noodles,Instant & Frozen Foods,Instant Noodles,,14.0,,
Swiggy,PROD094,Red Bull Energy Drink 250ml,Snacks & Beverages,Soft Drinks,,125.0,,
Swiggy,PROD095,Uncle Chipps Spicy Treat,Snacks & Beverages,Chips,,20.0,,
Swiggy,PROD096,Tide Plus Jasmine & Rose 1kg,Household,Detergent,,110.0,,
Swiggy,PROD097,Sensodyne Fresh Gel Toothpaste 75g,Personal Care,Oral Care,,130.0,,
Swiggy,PROD098,Fresh Cucumber 500g,Fruits & Vegetables,Vegetables,,25.0,,
Swiggy,PROD099,Fresh Guava 1kg,Fruits & Vegetables,Fruits,,80.0,,
Swiggy,PROD100,Amul Gold Full Cream Milk 500ml,Dairy & Breakfast,Milk,,33.0,,
Swiggy,PROD101,English Oven Brown Bread,Dairy & Breakfast,Bread,,55.0,,
Swiggy,PROD102,Patanjali Dant Kanti Toothpaste 100g,Personal Care,Oral Care,,50.0,,
Swiggy,PROD103,Parachute Coconut Oil 500ml,Personal Care,Hair Care,,215.0,,
Swiggy,PROD104,Dabur Honey 500g,Grocery & Staples,Sugar,,220.0,,
Swiggy,PROD105,Paper Boat Aamras Juice 200ml,Snacks & Beverages,Juices,,30.0,,
Swiggy,PROD106,Hide & Seek Chocolate Chip Cookies,Snacks & Beverages,Biscuits,,30.0,,
Swiggy,PROD107,Rin Detergent Bar 250g,Household,Detergent,,20.0,,
Swiggy,PROD108,Santoor Sandal & Turmeric Soap 125g,Grocery & Staples,Spices,,40.0,,
Swiggy,PROD109,Clinic Plus Strong & Long Shampoo 175ml,Personal Care,Shampoo,,99.0,,
Swiggy,PROD110,Vim Dishwash Bar Lemon,Household,Dishwash,,10.0,,
Swiggy,PROD111,Colin Glass Cleaner 500ml,Household,Floor Cleaner,,96.0,,
Swiggy,PROD112,Ganesh Bhel,Snacks & Beverages,Chips,,45.0,,
Swiggy,PROD113,Act II Popcorn Butter Lovers,Dairy & Breakfast,Butter & Ghee,,30.0,,
Swiggy,PROD114,Too Yumm Karare,Snacks & Beverages,Chips,,20.0,,
Swiggy,PROD115,Hersheys Chocolate Syrup 623g,Snacks & Beverages,Chocolates,,250.0,,
Swiggy,PROD116,Weikfield Baking Powder 100g,Grocery & Staples,Spices,,40.0,,
Swiggy,PROD117,Tata Sampann Besan 500g,Grocery & Staples,Flour,,65.0,,
Swiggy,PROD118,Rajdhani Besan 1kg,Grocery & Staples,Flour,,120.0,,
Swiggy,PROD119,Organic Tattva Brown Rice 1kg,Grocery & Staples,Rice,,150.0,,
Swiggy,PROD120,24 Mantra Organic Toor Dal 1kg,Grocery & Staples,Pulses,,210.0,,
Swiggy,PROD121,Epigamia Greek Yogurt Strawberry,Fruits & Vegetables,Fruits,,45.0,,
Swiggy,PROD122,The Whole Truth Protein Bar,Uncategorized,Uncategorized,,100.0,,
Swiggy,PROD123,Raw Pressery Cold Pressed Juice 250ml,Snacks & Beverages,Juices,,150.0,,
Swiggy,PROD124,Sleepy Owl Cold Brew Coffee,Snacks & Beverages,Coffee,,120.0,,
Swiggy,PROD125,Blue Tokai Coffee Roasters,Snacks & Beverages,Coffee,,450.0,,
Swiggy,PROD126,L'Oreal Paris Total Repair 5 Shampoo,Personal Care,Shampoo,,165.0,,
Swiggy,PROD127,Nivea Men Fresh Active Deodorant,Personal Care,Deodorant,,199.0,,
Swiggy,PROD128,Gillette Mach3 Turbo Razor,Personal Care,Skin Care,,299.0,,
Swiggy,PROD129,Veet Hair Removal Cream,Personal Care,Skin Care,,80.0,,
Swiggy,PROD130,Stayfree Secure XL Wings 20 pads,Personal Care,Feminine Hygiene,,90.0,,
Swiggy,PROD131,Himalaya Purifying Neem Face Wash,Personal Care,Skin Care,,140.0,,
Swiggy,PROD132,Vaseline Intensive Care Body Lotion,Personal Care,Skin Care,,250.0,,
Swiggy,PROD133,Borges Olive Oil Extra Light 1L,Grocery & Staples,Edible Oil,,950.0,,
Swiggy,PROD134,Figaro Olive Oil 500ml,Grocery & Staples,Edible Oil,,550.0,,
Swiggy,PROD135,Del Monte Penne Pasta 500g,Instant & Frozen Foods,Instant Noodles,,120.0,,
Swiggy,PROD136,Veeba Pasta & Pizza Sauce,Instant & Frozen Foods,Instant Noodles,,99.0,,
Swiggy,PROD137,Ching's Secret Schezwan Chutney,Grocery & Staples,Sauces & Spreads,,85.0,,
Swiggy,PROD138,Knorr Classic Tomato Soup,Fruits & Vegetables,Vegetables,,60.0,,
Swiggy,PROD139,Amul Dark Chocolate 150g,Snacks & Beverages,Chocolates,,120.0,,
Swiggy,PROD140,Lindt Excellence 90% Cocoa,Snacks & Beverages,Chocolates,,450.0,,
Swiggy,PROD141,Fresh Broccoli 1pc,Fruits & Vegetables,Vegetables,,70.0,,
Swiggy,PROD142,Zespri SunGold Kiwifruit 3pc,Fruits & Vegetables,Fruits,,150.0,,
Swiggy,PROD143,Imported Avocado 1pc,Fruits & Vegetables,Fruits,,250.0,,
Swiggy,PROD144,Drools Adult Dog Food Chicken & Egg 3kg,Pet Care,Pet Food,,650.0,,
Swiggy,PROD145,Huggies Wonder Pants M-size 42,Personal Care,Baby Care,,650.0,,
Swiggy,PROD146,Himalaya Baby Wipes 72s,Personal Care,Baby Care,,180.0,,
Swiggy,PROD147,Comfort After Wash Fabric Conditioner,Personal Care,Shampoo,,220.0,,
Swiggy,PROD148,Vanish Oxi Action Stain Remover,Household,Detergent,,150.0,,
Swiggy,PROD149,Baygon All Insect Killer Spray,Household,Insect Repellent,,130.0,,
Swiggy,PROD150,Duracell Ultra AA Batteries 4-pack,Household,Batteries,,180.0,,
