platform,order_id,customer_id,product_id,store_id,order_datetime,quantity,order_value,discount_applied,order_status,payment_method_id,time_of_day
Zepto,O006453,C00237,,,2023-12-08,,,,Delivered,,
Zepto,O006454,C03504,,,2024-05-18,,,,Delivered,,
Zepto,O006455,C08704,,,2024-01-08,,,,Delivered,,
Zepto,O006456,C04299,,,2024-06-20,,,,Delivered,,
Zepto,O006457,C07560,,,2024-02-11,,,,Delivered,,
Zepto,O006458,C02416,,,2023-07-20,,,,Delivered,,
Zepto,O006459,C06682,,,2024-08-15,,,,Delivered,,
Zepto,O006460,C00065,,,2024-09-07,,,,Delivered,,
Zepto,O006461,C07620,,,2023-07-03,,,,Delivered,,
Zepto,O006462,C09171,,,2023-02-14,,,,Delivered,,
Zepto,O006463,C02242,,,2024-01-09,,,,Delivered,,
Zepto,O006464,C08143,,,2024-10-12,,,,Delivered,,
Zepto,O006465,C01953,,,2023-02-16,,,,Delivered,,
Zepto,O006466,C07528,,,2024-12-11,,,,Delivered,,
Zepto,O006467,C08414,,,2023-02-03,,,,Delivered,,
Zepto,O006468,C05438,,,2023-05-09,,,,Delivered,,
Zepto,O006469,C07716,,,2023-01-19,,,,Delivered,,
Zepto,O006470,C06102,,,2023-07-27,,,,Delivered,,
Zepto,O006471,C05141,,,2023-09-07,,,,Delivered,,
Zepto,O006472,C05563,,,2023-03-03,,,,Delivered,,
Zepto,O006473,C06948,,,2024-05-10,,,,Delivered,,
Zepto,O006474,C03970,,,2023-10-09,,,,Delivered,,
Zepto,O006475,C05496,,,2024-05-07,,,,Cancelled,,
Zepto,O006476,C04447,,,2023-01-08,,,,Delivered,,
Zepto,O006477,C04174,,,2024-08-14,,,,Delivered,,
Zepto,O006478,C07880,,,2023-03-27,,,,Delivered,,
Zepto,O006479,C08398,,,2023-07-20,,,,Delivered,,
Zepto,O006480,C01022,,,2024-06-26,,,,Delivered,,
Zepto,O006481,C09423,,,2024-11-30,,,,Returned,,
Zepto,O006482,C09162,,,2023-02-08,,,,Delivered,,
Zepto,O006483,C01086,,,2024-11-09,,,,Delivered,,
Zepto,O006484,C06720,,,2024-01-09,,,,Delivered,,
Zepto,O006485,C03294,,,2024-07-15,,,,Out For Delivery,,
Zepto,O006486,C07050,,,2023-11-04,,,,Out For Delivery,,
Zepto,O006487,C08520,,,2024-07-14,,,,Delivered,,
Zepto,O006488,C00399,,,2023-05-01,,,,Delivered,,
Zepto,O006489,C05325,,,2023-09-05,,,,Delivered,,
Zepto,O006490,C00573,,,2023-12-17,,,,Cancelled,,
Zepto,O006491,C03571,,,2023-07-11,,,,Returned,,
Zepto,O006492,C01804,,,2023-12-31,,,,Delivered,,
Zepto,O006493,C09788,,,2024-01-28,,,,Delivered,,
Zepto,O006494,C06814,,,2023-01-30,,,,Cancelled,,
Zepto,O006495,C00007,,,2024-12-10,,,,Delivered,,
Zepto,O006496,C04681,,,2023-12-23,,,,Delivered,,
Zepto,O006497,C01395,,,2024-05-08,,,,Returned,,
Zepto,O006498,C09707,,,2023-11-01,,,,Delivered,,
Zepto,O006499,C05211,,,2023-05-15,,,,Delivered,,
Zepto,O006500,C03868,,,2023-03-21,,,,Delivered,,
Zepto,O006501,C03935,,,2024-05-29,,,,Delivered,,
Zepto,O006502,C00183,,,2023-04-18,,,,Out For Delivery,,
Zepto,O006503,C00530,,,2024-01-19,,,,Delivered,,
Zepto,O006504,C02053,,,2023-07-11,,,,Delivered,,
Zepto,O006505,C05292,,,2023-07-25,,,,Delivered,,
Zepto,O006506,C09280,,,2024-12-08,,,,Delivered,,
Zepto,O006507,C08488,,,2024-11-16,,,,Delivered,,
Zepto,O006508,C06808,,,2024-04-22,,,,Cancelled,,
Zepto,O006509,C05055,,,2024-10-15,,,,Delivered,,
Zepto,O006510,C03409,,,2023-06-10,,,,Returned,,
Zepto,O006511,C02951,,,2023-11-26,,,,Delivered,,
Zepto,O006512,C03679,,,2023-05-28,,,,Delivered,,
Zepto,O006513,C04740,,,2024-02-11,,,,Delivered,,
Zepto,O006514,C08396,,,2024-12-29,,,,Delivered,,
Zepto,O006515,C03683,,,2024-12-24,,,,Delivered,,
Zepto,O006516,C06515,,,2024-01-12,,,,Delivered,,
Zepto,O006517,C01303,,,2023-10-30,,,,Delivered,,
Zepto,O006518,C07932,,,2023-08-02,,,,Cancelled,,
Zepto,O006519,C08106,,,2024-04-11,,,,Delivered,,
Zepto,O006520,C05029,,,2023-06-05,,,,Delivered,,
Zepto,O006521,C09506,,,2024-04-17,,,,Delivered,,
Zepto,O006522,C05072,,,2023-08-21,,,,Delivered,,
Zepto,O006523,C02887,,,2023-02-05,,,,Delivered,,
Zepto,O006524,C01603,,,2024-11-20,,,,Returned,,
Zepto,O006525,C01223,,,2023-09-20,,,,Delivered,,
Zepto,O006526,C00940,,,2024-07-26,,,,Delivered,,
Zepto,O006527,C03752,,,2024-10-25,,,,Delivered,,
Zepto,O006528,C06225,,,2023-03-03,,,,Delivered,,
Zepto,O006529,C03831,,,2023-11-07,,,,Delivered,,
Zepto,O006530,C03220,,,2023-05-07,,,,Delivered,,
Zepto,O006531,C00046,,,2023-07-05,,,,Delivered,,
Zepto,O006532,C08040,,,2023-09-06,,,,Delivered,,
Zepto,O006533,C06953,,,2023-08-16,,,,Delivered,,
Zepto,O006534,C09495,,,2024-03-13,,,,Delivered,,
Zepto,O006535,C07228,,,2024-07-18,,,,Delivered,,
Zepto,O006536,C00594,,,2023-01-18,,,,Delivered,,
Zepto,O006537,C07494,,,2023-09-30,,,,Delivered,,
Zepto,O006538,C08813,,,2024-06-27,,,,Delivered,,
Zepto,O006539,C02486,,,2023-04-06,,,,Delivered,,
Zepto,O006540,C05062,,,2023-01-01,,,,Delivered,,
Zepto,O006541,C02391,,,2023-09-07,,,,Delivered,,
Zepto,O006542,C04391,,,2023-09-11,,,,Delivered,,
Zepto,O006543,C05761,,,2024-12-12,,,,Delivered,,
Zepto,O006544,C01278,,,2024-07-17,,,,Delivered,,
Zepto,O006545,C01204,,,2023-01-17,,,,Delivered,,
Zepto,O006546,C02038,,,2024-10-07,,,,Delivered,,
Zepto,O006547,C00989,,,2023-07-06,,,,Delivered,,
Zepto,O006548,C04065,,,2024-07-22,,,,Delivered,,
Zepto,O006549,C00147,,,2023-11-11,,,,Delivered,,
Zepto,O006550,C09340,,,2024-03-24,,,,Cancelled,,
Zepto,O006551,C09871,,,2023-12-30,,,,Cancelled,,
Zepto,O006552,C05377,,,2024-09-24,,,,Delivered,,
Zepto,O006553,C06511,,,2024-12-14,,,,Delivered,,
Zepto,O006554,C05505,,,2023-09-24,,,,Returned,,
Zepto,O006555,C05289,,,2023-06-21,,,,Delivered,,
Zepto,O006556,C08682,,,2024-12-01,,,,Delivered,,
Zepto,O006557,C00151,,,2024-07-14,,,,Delivered,,
Zepto,O006558,C05152,,,2024-08-16,,,,Delivered,,
Zepto,O006559,C04349,,,2024-06-18,,,,Delivered,,
Zepto,O006560,C04882,,,2024-07-09,,,,Delivered,,
Zepto,O006561,C08399,,,2023-08-16,,,,Delivered,,
Zepto,O006562,C05446,,,2023-02-05,,,,Delivered,,
Zepto,O006563,C00421,,,2024-06-29,,,,Delivered,,
Zepto,O006564,C00782,,,2024-09-21,,,,Delivered,,
Zepto,O006565,C05099,,,2023-11-30,,,,Delivered,,
Zepto,O006566,C07821,,,2024-02-29,,,,Delivered,,
Zepto,O006567,C08870,,,2024-12-25,,,,Cancelled,,
Zepto,O006568,C00160,,,2023-06-27,,,,Delivered,,
Zepto,O006569,C02540,,,2024-05-09,,,,Delivered,,
Zepto,O006570,C04492,,,2023-03-22,,,,Delivered,,
Zepto,O006571,C04346,,,2023-05-10,,,,Returned,,
Zepto,O006572,C03573,,,2023-11-29,,,,Delivered,,
Zepto,O006573,C04230,,,2024-06-08,,,,Delivered,,
Zepto,O006574,C04779,,,2024-07-11,,,,Delivered,,
Zepto,O006575,C09824,,,2024-12-01,,,,Delivered,,
Zepto,O006576,C08349,,,2023-07-22,,,,Delivered,,
Zepto,O006577,C05990,,,2024-08-28,,,,Delivered,,
Zepto,O006578,C04582,,,2024-09-24,,,,Delivered,,
Zepto,O006579,C04574,,,2024-04-21,,,,Delivered,,
Zepto,O006580,C07982,,,2023-05-15,,,,Delivered,,
Zepto,O006581,C07361,,,2024-03-30,,,,Delivered,,
Zepto,O006582,C07168,,,2023-08-27,,,,Delivered,,
Zepto,O006583,C05951,,,2024-10-13,,,,Delivered,,
Zepto,O006584,C01116,,,2024-11-18,,,,Delivered,,
Zepto,O006585,C00666,,,2024-07-06,,,,Delivered,,
Zepto,O006586,C03842,,,2024-10-09,,,,Delivered,,
Zepto,O006587,C05614,,,2024-07-15,,,,Delivered,,
Zepto,O006588,C09913,,,2024-04-25,,,,Delivered,,
Zepto,O006589,C06172,,,2023-07-03,,,,Delivered,,
Zepto,O006590,C08027,,,2024-03-01,,,,Delivered,,
Zepto,O006591,C09297,,,2024-05-26,,,,Delivered,,
Zepto,O006592,C04574,,,2024-06-09,,,,Delivered,,
Zepto,O006593,C01494,,,2024-07-17,,,,Delivered,,
Zepto,O006594,C04920,,,2023-11-27,,,,Out For Delivery,,
Zepto,O006595,C05939,,,2023-08-21,,,,Delivered,,
Zepto,O006596,C07274,,,2023-06-25,,,,Delivered,,
Zepto,O006597,C02523,,,2023-02-09,,,,Out For Delivery,,
Zepto,O006598,C09982,,,2023-06-18,,,,Out For Delivery,,
Zepto,O006599,C09805,,,2024-09-05,,,,Returned,,
Zepto,O006600,C09947,,,2023-12-20,,,,Delivered,,
Zepto,O006601,C00097,,,2024-05-26,,,,Out For Delivery,,
Zepto,O006602,C07906,,,2024-11-10,,,,Cancelled,,
Zepto,O006603,C01130,,,2024-06-17,,,,Delivered,,
Zepto,O006604,C05582,,,2024-06-26,,,,Delivered,,
Zepto,O006605,C02696,,,2023-06-01,,,,Out For Delivery,,
Zepto,O006606,C09627,,,2024-12-16,,,,Delivered,,
Zepto,O006607,C06525,,,2023-05-27,,,,Out For Delivery,,
Zepto,O006608,C05866,,,2024-08-27,,,,Delivered,,
Zepto,O006609,C05431,,,2023-11-13,,,,Delivered,,
Zepto,O006610,C06663,,,2024-04-18,,,,Out For Delivery,,
Zepto,O006611,C08041,,,2023-08-23,,,,Delivered,,
Zepto,O006612,C03366,,,2024-10-09,,,,Delivered,,
Zepto,O006613,C01504,,,2023-06-04,,,,Cancelled,,
Zepto,O006614,C01509,,,2023-04-17,,,,Delivered,,
Zepto,O006615,C09181,,,2023-02-02,,,,Cancelled,,
Zepto,O006616,C03829,,,2024-11-20,,,,Delivered,,
Zepto,O006617,C00668,,,2024-01-06,,,,Delivered,,
Zepto,O006618,C00256,,,2024-03-01,,,,Delivered,,
Zepto,O006619,C08117,,,2023-05-22,,,,Delivered,,
Zepto,O006620,C04462,,,2023-09-11,,,,Delivered,,
Zepto,O006621,C00516,,,2023-09-17,,,,Cancelled,,
Zepto,O006622,C08798,,,2024-07-30,,,,Delivered,,
Zepto,O006623,C01461,,,2024-04-05,,,,Cancelled,,
Zepto,O006624,C07296,,,2023-06-30,,,,Delivered,,
Zepto,O006625,C04627,,,2023-11-03,,,,Delivered,,
Zepto,O006626,C02294,,,2024-04-30,,,,Delivered,,
Zepto,O006627,C04234,,,2023-09-11,,,,Delivered,,
Zepto,O006628,C01826,,,2024-04-28,,,,Delivered,,
Zepto,O006629,C09192,,,2023-08-26,,,,Delivered,,
Zepto,O006630,C07306,,,2023-11-30,,,,Delivered,,
Zepto,O006631,C08755,,,2024-12-16,,,,Delivered,,
Zepto,O006632,C02207,,,2024-10-15,,,,Cancelled,,
Zepto,O006633,C08359,,,2024-04-06,,,,Delivered,,
Zepto,O006634,C04175,,,2024-06-25,,,,Delivered,,
Zepto,O006635,C05688,,,2024-09-13,,,,Delivered,,
Zepto,O006636,C09243,,,2024-05-24,,,,Delivered,,
Zepto,O006637,C07810,,,2023-06-04,,,,Returned,,
Zepto,O006638,C06145,,,2023-04-18,,,,Delivered,,
Zepto,O006639,C07092,,,2024-08-17,,,,Returned,,
Zepto,O006640,C01205,,,2024-02-14,,,,Delivered,,
Zepto,O006641,C07305,,,2024-12-20,,,,Delivered,,
Zepto,O006642,C05635,,,2023-09-29,,,,Out For Delivery,,
Zepto,O006643,C01941,,,2023-03-29,,,,Delivered,,
Zepto,O006644,C08173,,,2024-02-10,,,,Delivered,,
Zepto,O006645,C07253,,,2024-11-02,,,,Delivered,,
Zepto,O006646,C04127,,,2024-10-01,,,,Delivered,,
Zepto,O006647,C01523,,,2024-02-20,,,,Delivered,,
Zepto,O006648,C07914,,,2023-03-23,,,,Delivered,,
Zepto,O006649,C00003,,,2023-07-03,,,,Delivered,,
Zepto,O006650,C07181,,,2024-03-16,,,,Out For Delivery,,
Zepto,O006651,C04025,,,2023-01-16,,,,Delivered,,
Zepto,O006652,C00825,,,2023-04-25,,,,Delivered,,
Zepto,O006653,C05879,,,2024-05-14,,,,Delivered,,
Zepto,O006654,C00167,,,2023-10-29,,,,Delivered,,
Zepto,O006655,C03077,,,2023-03-26,,,,Delivered,,
Zepto,O006656,C03293,,,2023-09-20,,,,Delivered,,
Zepto,O006657,C07979,,,2023-11-18,,,,Cancelled,,
Zepto,O006658,C07935,,,2023-10-24,,,,Delivered,,
Zepto,O006659,C08032,,,2024-01-20,,,,Delivered,,
Zepto,O006660,C04918,,,2023-05-30,,,,Delivered,,
Zepto,O006661,C09894,,,2024-07-01,,,,Delivered,,
Zepto,O006662,C06418,,,2023-10-19,,,,Delivered,,
Zepto,O006663,C00992,,,2024-03-25,,,,Delivered,,
Zepto,O006664,C03221,,,2023-04-27,,,,Out For Delivery,,
Zepto,O006665,C01032,,,2023-11-10,,,,Delivered,,
Zepto,O006666,C02669,,,2023-03-15,,,,Delivered,,
Zepto,O006667,C00007,,,2024-08-25,,,,Delivered,,
Zepto,O006668,C01477,,,2024-02-10,,,,Delivered,,
Zepto,O006669,C05020,,,2023-08-03,,,,Delivered,,
Zepto,O006670,C01467,,,2024-09-25,,,,Delivered,,
Zepto,O006671,C03254,,,2024-06-18,,,,Delivered,,
Zepto,O006672,C02087,,,2023-10-30,,,,Delivered,,
Zepto,O006673,C08526,,,2023-12-16,,,,Delivered,,
Zepto,O006674,C09202,,,2024-08-15,,,,Delivered,,
Zepto,O006675,C08522,,,2023-04-02,,,,Delivered,,
Zepto,O006676,C05475,,,2023-05-24,,,,Cancelled,,
Zepto,O006677,C04154,,,2024-02-15,,,,Delivered,,
Zepto,O006678,C04463,,,2024-03-26,,,,Out For Delivery,,
Zepto,O006679,C00669,,,2023-07-10,,,,Delivered,,
Zepto,O006680,C07886,,,2024-04-04,,,,Delivered,,
Zepto,O006681,C05429,,,2023-07-27,,,,Delivered,,
Zepto,O006682,C03921,,,2024-11-26,,,,Delivered,,
Zepto,O006683,C09514,,,2024-05-24,,,,Delivered,,
Zepto,O006684,C09708,,,2023-04-13,,,,Cancelled,,
Zepto,O006685,C00278,,,2024-09-04,,,,Delivered,,
Zepto,O006686,C02960,,,2024-11-08,,,,Out For Delivery,,
Zepto,O006687,C02172,,,2023-01-10,,,,Delivered,,
Zepto,O006688,C06463,,,2024-08-09,,,,Delivered,,
Zepto,O006689,C02651,,,2024-10-06,,,,Delivered,,
Zepto,O006690,C07730,,,2024-12-21,,,,Delivered,,
Zepto,O006691,C01716,,,2023-09-30,,,,Delivered,,
Zepto,O006692,C09350,,,2023-06-23,,,,Delivered,,
Zepto,O006693,C04886,,,2024-03-02,,,,Delivered,,
Zepto,O006694,C08868,,,2024-11-08,,,,Delivered,,
Zepto,O006695,C09683,,,2023-11-18,,,,Delivered,,
Zepto,O006696,C06751,,,2023-04-21,,,,Delivered,,
Zepto,O006697,C07193,,,2023-11-20,,,,Delivered,,
Zepto,O006698,C02999,,,2023-09-21,,,,Delivered,,
Zepto,O006699,C01355,,,2023-06-01,,,,Cancelled,,
Zepto,O006700,C04091,,,2024-12-31,,,,Delivered,,
Zepto,O006701,C05640,,,2024-07-14,,,,Out For Delivery,,
Zepto,O006702,C06934,,,2024-12-02,,,,Delivered,,
Zepto,O006703,C03248,,,2023-07-17,,,,Delivered,,
Zepto,O006704,C04387,,,2024-01-18,,,,Cancelled,,
Zepto,O006705,C09898,,,2023-08-12,,,,Delivered,,
Zepto,O006706,C02328,,,2024-12-23,,,,Delivered,,
Zepto,O006707,C08118,,,2024-05-04,,,,Delivered,,
Zepto,O006708,C03227,,,2024-09-06,,,,Delivered,,
Zepto,O006709,C04523,,,2023-01-07,,,,Delivered,,
Zepto,O006710,C05287,,,2023-04-10,,,,Delivered,,
Zepto,O006711,C08321,,,2023-11-15,,,,Delivered,,
Zepto,O006712,C04127,,,2024-01-09,,,,Delivered,,
Zepto,O006713,C09141,,,2023-07-13,,,,Delivered,,
Zepto,O006714,C03232,,,2024-07-06,,,,Delivered,,
Zepto,O006715,C06935,,,2023-11-29,,,,Delivered,,
Zepto,O006716,C01435,,,2023-05-26,,,,Delivered,,
Zepto,O006717,C02153,,,2023-03-12,,,,Out For Delivery,,
Zepto,O006718,C08647,,,2023-10-06,,,,Delivered,,
Zepto,O006719,C06363,,,2024-02-20,,,,Delivered,,
Zepto,O006720,C09335,,,2023-02-02,,,,Delivered,,
Zepto,O006721,C00224,,,2024-04-03,,,,Delivered,,
Zepto,O006722,C02898,,,2023-11-09,,,,Delivered,,
Zepto,O006723,C06580,,,2023-05-08,,,,Returned,,
Zepto,O006724,C00031,,,2024-03-11,,,,Cancelled,,
Zepto,O006725,C03266,,,2023-03-05,,,,Out For Delivery,,
Zepto,O006726,C02863,,,2024-01-06,,,,Delivered,,
Zepto,O006727,C03901,,,2024-02-02,,,,Cancelled,,
Zepto,O006728,C06265,,,2024-07-16,,,,Out For Delivery,,
Zepto,O006729,C02450,,,2024-11-19,,,,Delivered,,
Zepto,O006730,C06324,,,2023-08-03,,,,Delivered,,
Zepto,O006731,C03793,,,2023-10-20,,,,Delivered,,
Zepto,O006732,C06946,,,2023-03-09,,,,Delivered,,
Zepto,O006733,C04697,,,2024-09-30,,,,Cancelled,,
Zepto,O006734,C03725,,,2024-06-21,,,,Returned,,
Zepto,O006735,C06617,,,2024-04-17,,,,Delivered,,
Zepto,O006736,C09738,,,2024-04-06,,,,Delivered,,
Zepto,O006737,C04962,,,2023-10-18,,,,Delivered,,
Zepto,O006738,C01446,,,2024-12-20,,,,Delivered,,
Zepto,O006739,C04519,,,2024-05-15,,,,Delivered,,
Zepto,O006740,C06236,,,2023-01-19,,,,Delivered,,
Zepto,O006741,C00340,,,2024-04-09,,,,Delivered,,
Zepto,O006742,C07701,,,2024-02-10,,,,Delivered,,
Zepto,O006743,C04649,,,2023-05-06,,,,Delivered,,
Zepto,O006744,C01187,,,2024-09-24,,,,Delivered,,
Zepto,O006745,C01723,,,2023-02-25,,,,Delivered,,
Zepto,O006746,C02415,,,2023-11-18,,,,Delivered,,
Zepto,O006747,C08774,,,2023-11-25,,,,Delivered,,
Zepto,O006748,C03520,,,2024-12-30,,,,Out For Delivery,,
Zepto,O006749,C03905,,,2023-11-30,,,,Delivered,,
Zepto,O006750,C02989,,,2023-01-13,,,,Delivered,,
Zepto,O006751,C02511,,,2023-07-26,,,,Delivered,,
Zepto,O006752,C02158,,,2024-04-09,,,,Delivered,,
Zepto,O006753,C04174,,,2024-03-01,,,,Delivered,,
Zepto,O006754,C08006,,,2024-01-22,,,,Delivered,,
Zepto,O006755,C04892,,,2024-08-04,,,,Delivered,,
Zepto,O006756,C09037,,,2024-02-11,,,,Delivered,,
Zepto,O006757,C09030,,,2024-07-13,,,,Cancelled,,
Zepto,O006758,C07745,,,2024-06-17,,,,Delivered,,
Zepto,O006759,C08307,,,2024-11-27,,,,Delivered,,
Zepto,O006760,C03212,,,2024-06-02,,,,Delivered,,
Zepto,O006761,C02556,,,2024-08-03,,,,Delivered,,
Zepto,O006762,C06026,,,2024-05-17,,,,Cancelled,,
Zepto,O006763,C00563,,,2024-10-22,,,,Cancelled,,
Zepto,O006764,C04477,,,2024-08-27,,,,Delivered,,
Zepto,O006765,C02085,,,2023-11-12,,,,Delivered,,
Zepto,O006766,C00360,,,2023-06-17,,,,Delivered,,
Zepto,O006767,C06248,,,2024-07-01,,,,Delivered,,
Zepto,O006768,C06975,,,2023-11-06,,,,Out For Delivery,,
Zepto,O006769,C01323,,,2024-05-13,,,,Delivered,,
Zepto,O006770,C09612,,,2023-02-28,,,,Returned,,
Zepto,O006771,C00674,,,2023-04-29,,,,Delivered,,
Zepto,O006772,C00391,,,2024-11-30,,,,Delivered,,
Zepto,O006773,C09165,,,2024-05-10,,,,Delivered,,
Zepto,O006774,C08340,,,2023-08-20,,,,Returned,,
Zepto,O006775,C02637,,,2024-10-23,,,,Delivered,,
Zepto,O006776,C06984,,,2024-10-26,,,,Out For Delivery,,
Zepto,O006777,C07191,,,2024-12-21,,,,Returned,,
Zepto,O006778,C05039,,,2024-03-12,,,,Cancelled,,
Zepto,O006779,C07863,,,2024-10-03,,,,Cancelled,,
Zepto,O006780,C03148,,,2023-04-06,,,,Delivered,,
Zepto,O006781,C06728,,,2024-09-03,,,,Cancelled,,
Zepto,O006782,C04075,,,2023-05-26,,,,Delivered,,
Zepto,O006783,C08111,,,2023-12-17,,,,Cancelled,,
Zepto,O006784,C05665,,,2023-07-05,,,,Delivered,,
Zepto,O006785,C04957,,,2023-08-20,,,,Delivered,,
Zepto,O006786,C06996,,,2023-07-19,,,,Cancelled,,
Zepto,O006787,C03037,,,2023-05-27,,,,Returned,,
Zepto,O006788,C01163,,,2024-05-08,,,,Out For Delivery,,
Zepto,O006789,C05723,,,2023-02-19,,,,Delivered,,
Zepto,O006790,C05461,,,2024-04-16,,,,Delivered,,
Zepto,O006791,C00129,,,2023-10-01,,,,Delivered,,
Zepto,O006792,C09239,,,2024-10-20,,,,Cancelled,,
Zepto,O006793,C04443,,,2023-03-08,,,,Delivered,,
Zepto,O006794,C06185,,,2023-10-01,,,,Delivered,,
Zepto,O006795,C08557,,,2024-03-25,,,,Delivered,,
Zepto,O006796,C00846,,,2024-01-12,,,,Delivered,,
Zepto,O006797,C03865,,,2023-05-27,,,,Delivered,,
Zepto,O006798,C08421,,,2024-01-30,,,,Delivered,,
Zepto,O006799,C09784,,,2023-03-04,,,,Delivered,,
Zepto,O006800,C08458,,,2024-12-14,,,,Delivered,,
Zepto,O006801,C01736,,,2024-07-10,,,,Delivered,,
Zepto,O006802,C04379,,,2024-04-24,,,,Returned,,
Zepto,O006803,C02258,,,2023-05-19,,,,Delivered,,
Zepto,O006804,C04263,,,2024-04-09,,,,Delivered,,
Zepto,O006805,C01688,,,2024-08-12,,,,Delivered,,
Zepto,O006806,C06702,,,2024-02-11,,,,Delivered,,
Zepto,O006807,C03293,,,2023-01-27,,,,Delivered,,
Zepto,O006808,C07209,,,2024-04-08,,,,Delivered,,
Zepto,O006809,C05292,,,2023-10-19,,,,Delivered,,
Zepto,O006810,C05442,,,2023-12-30,,,,Out For Delivery,,
Zepto,O006811,C08462,,,2024-11-18,,,,Delivered,,
Zepto,O006812,C05374,,,2023-09-23,,,,Delivered,,
Zepto,O006813,C07937,,,2023-05-08,,,,Returned,,
Zepto,O006814,C09216,,,2023-12-09,,,,Delivered,,
Zepto,O006815,C01276,,,2024-03-17,,,,Delivered,,
Zepto,O006816,C07649,,,2024-05-13,,,,Delivered,,
Zepto,O006817,C01043,,,2024-07-23,,,,Delivered,,
Zepto,O006818,C04599,,,2024-01-02,,,,Delivered,,
Zepto,O006819,C08457,,,2024-12-10,,,,Delivered,,
Zepto,O006820,C06053,,,2024-02-18,,,,Delivered,,
Zepto,O006821,C06953,,,2023-04-29,,,,Delivered,,
Zepto,O006822,C06825,,,2023-10-19,,,,Cancelled,,
Zepto,O006823,C05192,,,2024-07-04,,,,Delivered,,
Zepto,O006824,C05092,,,2023-07-03,,,,Delivered,,
Zepto,O006825,C02953,,,2024-01-03,,,,Out For Delivery,,
Zepto,O006826,C08770,,,2024-02-05,,,,Returned,,
Zepto,O006827,C01884,,,2024-11-16,,,,Delivered,,
Zepto,O006828,C07295,,,2023-09-10,,,,Delivered,,
Zepto,O006829,C03721,,,2023-02-22,,,,Delivered,,
Zepto,O006830,C00573,,,2023-06-27,,,,Delivered,,
Zepto,O006831,C06565,,,2024-06-06,,,,Delivered,,
Zepto,O006832,C03545,,,2024-03-14,,,,Delivered,,
Zepto,O006833,C02123,,,2023-09-14,,,,Delivered,,
Zepto,O006834,C07542,,,2023-04-12,,,,Delivered,,
Zepto,O006835,C08077,,,2023-08-08,,,,Delivered,,
Zepto,O006836,C08020,,,2024-12-08,,,,Delivered,,
Zepto,O006837,C00752,,,2024-12-11,,,,Cancelled,,
Zepto,O006838,C02259,,,2023-11-02,,,,Out For Delivery,,
Zepto,O006839,C02537,,,2023-09-21,,,,Delivered,,
Zepto,O006840,C05620,,,2023-02-07,,,,Delivered,,
Zepto,O006841,C04358,,,2024-08-12,,,,Delivered,,
Zepto,O006842,C04087,,,2024-06-29,,,,Delivered,,
Zepto,O006843,C08885,,,2023-03-15,,,,Delivered,,
Zepto,O006844,C01300,,,2023-08-26,,,,Out For Delivery,,
Zepto,O006845,C09369,,,2024-04-22,,,,Delivered,,
Zepto,O006846,C02453,,,2023-10-15,,,,Out For Delivery,,
Zepto,O006847,C01126,,,2024-04-04,,,,Delivered,,
Zepto,O006848,C02124,,,2024-11-11,,,,Cancelled,,
Zepto,O006849,C05195,,,2023-09-16,,,,Delivered,,
Zepto,O006850,C05628,,,2023-04-26,,,,Cancelled,,
Zepto,O006851,C01750,,,2023-01-02,,,,Returned,,
Zepto,O006852,C01039,,,2024-10-28,,,,Delivered,,
Zepto,O006853,C03613,,,2024-11-15,,,,Delivered,,
Zepto,O006854,C00667,,,2024-04-06,,,,Delivered,,
Zepto,O006855,C04332,,,2023-07-03,,,,Delivered,,
Zepto,O006856,C06505,,,2023-09-11,,,,Delivered,,
Zepto,O006857,C08050,,,2023-11-18,,,,Delivered,,
Zepto,O006858,C04332,,,2024-06-09,,,,Delivered,,
Zepto,O006859,C05976,,,2024-11-28,,,,Delivered,,
Zepto,O006860,C05337,,,2024-11-10,,,,Delivered,,
Zepto,O006861,C08121,,,2024-07-06,,,,Delivered,,
Zepto,O006862,C09533,,,2024-08-21,,,,Delivered,,
Zepto,O006863,C02606,,,2023-08-29,,,,Delivered,,
Zepto,O006864,C07165,,,2024-03-12,,,,Cancelled,,
Zepto,O006865,C02817,,,2024-08-07,,,,Out For Delivery,,
Zepto,O006866,C04275,,,2024-10-07,,,,Delivered,,
Zepto,O006867,C02538,,,2023-10-15,,,,Delivered,,
Zepto,O006868,C07266,,,2023-12-25,,,,Delivered,,
Zepto,O006869,C09792,,,2024-12-13,,,,Cancelled,,
Zepto,O006870,C06954,,,2024-05-09,,,,Delivered,,
Zepto,O006871,C03598,,,2024-02-27,,,,Out For Delivery,,
Zepto,O006872,C02269,,,2023-05-03,,,,Delivered,,
Zepto,O006873,C02322,,,2024-05-11,,,,Delivered,,
Zepto,O006874,C05495,,,2024-07-18,,,,Delivered,,
Zepto,O006875,C00990,,,2024-03-27,,,,Cancelled,,
Zepto,O006876,C09703,,,2023-03-03,,,,Delivered,,
Zepto,O006877,C07938,,,2024-01-14,,,,Delivered,,
Zepto,O006878,C00091,,,2024-12-17,,,,Delivered,,
Zepto,O006879,C07925,,,2023-02-07,,,,Delivered,,
Zepto,O006880,C01118,,,2023-09-27,,,,Delivered,,
Zepto,O006881,C04250,,,2024-01-05,,,,Cancelled,,
Zepto,O006882,C00563,,,2023-03-24,,,,Delivered,,
Zepto,O006883,C09059,,,2024-10-11,,,,Cancelled,,
Zepto,O006884,C03363,,,2023-10-09,,,,Delivered,,
