platform,delivery_id,delivery_partner_id,order_id,delivery_time_minutes,distance_km,delivery_status,order_status,actual_delivery_datetime,promised_delivery_datetime,delay_reason
Zepto,D007444,,O007444,84,9.9,Late,,,,
Zepto,D007445,,O007445,34,6.3,On Time,,,,
Zepto,D007446,,O007446,47,6.7,On Time,,,,
Zepto,D007447,,O007447,50,4.9,Late,,,,
Zepto,D007448,,O007448,23,3.5,On Time,,,,
Zepto,D007449,,O007449,38,3.1,Late,,,,
Zepto,D007450,,O007450,28,4.4,On Time,,,,
Zepto,D007451,,O007451,13,3.6,On Time,,,,
Zepto,D007452,,O007452,79,8.5,Late,,,,
Zepto,D007453,,O007453,5,0.8,On Time,,,,
Zepto,D007454,,O007454,44,7.3,On Time,,,,
Zepto,D007455,,O007455,18,2.5,On Time,,,,
Zepto,D007456,,O007456,23,4.1,On Time,,,,
Zepto,D007457,,O007457,45,6.0,On Time,,,,
Zepto,D007458,,O007458,39,6.2,Late,,,,
Zepto,D007459,,O007459,54,8.2,On Time,,,,
Zepto,D007460,,O007460,23,1.7,Late,,,,
Zepto,D007461,,O007461,10,0.9,Late,,,,
Zepto,D007462,,O007462,71,8.3,On Time,,,,
Zepto,D007463,,O007463,16,1.9,Late,,,,
Zepto,D007464,,O007464,55,9.8,On Time,,,,
Zepto,D007465,,O007465,64,7.8,On Time,,,,
Zepto,D007466,,O007466,20,1.9,Late,,,,
Zepto,D007467,,O007467,24,2.8,On Time,,,,
Zepto,D007468,,O007468,6,1.3,On Time,,,,
Zepto,D007469,,O007469,36,2.6,Late,,,,
Zepto,D007470,,O007470,41,4.7,On Time,,,,
Zepto,D007471,,O007471,57,8.0,Late,,,,
Zepto,D007472,,O007472,67,8.0,On Time,,,,
Zepto,D007473,,O007473,7,0.8,On Time,,,,
Zepto,D007474,,O007474,5,0.7,On Time,,,,
Zepto,D007475,,O007475,67,9.5,On Time,,,,
Zepto,D007476,,O007476,38,4.3,Late,,,,
Zepto,D007477,,O007477,33,5.4,On Time,,,,
Zepto,D007478,,O007478,66,8.9,Late,,,,
Zepto,D007479,,O007479,63,8.0,On Time,,,,
Zepto,D007480,,O007480,7,1.5,On Time,,,,
Zepto,D007481,,O007481,24,6.0,On Time,,,,
Zepto,D007482,,O007482,35,5.1,Late,,,,
Zepto,D007483,,O007483,43,9.1,On Time,,,,
Zepto,D007484,,O007484,55,9.6,On Time,,,,
Zepto,D007485,,O007485,81,7.7,Late,,,,
Zepto,D007486,,O007486,32,4.4,Late,,,,
Zepto,D007487,,O007487,30,1.8,Late,,,,
Zepto,D007488,,O007488,71,6.8,Late,,,,
Zepto,D007489,,O007489,43,7.5,On Time,,,,
Zepto,D007490,,O007490,18,2.1,On Time,,,,
Zepto,D007491,,O007491,5,2.7,On Time,,,,
Zepto,D007492,,O007492,13,0.9,Late,,,,
Zepto,D007493,,O007493,79,8.8,Late,,,,
Zepto,D007494,,O007494,20,5.5,On Time,,,,
Zepto,D007495,,O007495,61,5.7,Late,,,,
Zepto,D007496,,O007496,51,7.7,On Time,,,,
Zepto,D007497,,O007497,60,9.2,On Time,,,,
Zepto,D007498,,O007498,46,3.3,Late,,,,
Zepto,D007499,,O007499,78,8.2,Late,,,,
Zepto,D007500,,O007500,59,5.9,Late,,,,
Zepto,D007501,,O007501,24,2.5,Late,,,,
Zepto,D007502,,O007502,48,6.8,On Time,,,,
Zepto,D007503,,O007503,50,9.2,On Time,,,,
Zepto,D007504,,O007504,43,5.2,On Time,,,,
Zepto,D007505,,O007505,61,7.7,Late,,,,
Zepto,D007506,,O007506,51,6.0,Late,,,,
Zepto,D007507,,O007507,56,5.2,Late,,,,
Zepto,D007508,,O007508,29,2.8,Late,,,,
Zepto,D007509,,O007509,24,4.8,On Time,,,,
Zepto,D007510,,O007510,55,9.0,Late,,,,
Zepto,D007511,,O007511,43,7.5,On Time,,,,
Zepto,D007512,,O007512,24,5.2,On Time,,,,
Zepto,D007513,,O007513,33,2.7,Late,,,,
Zepto,D007514,,O007514,26,4.9,On Time,,,,
Zepto,D007515,,O007515,10,1.7,On Time,,,,
Zepto,D007516,,O007516,15,3.3,On Time,,,,
Zepto,D007517,,O007517,12,3.4,On Time,,,,
Zepto,D007518,,O007518,80,8.6,Late,,,,
Zepto,D007519,,O007519,48,5.3,On Time,,,,
Zepto,D007520,,O007520,63,8.8,On Time,,,,
Zepto,D007521,,O007521,5,0.8,On Time,,,,
Zepto,D007522,,O007522,41,4.6,Late,,,,
Zepto,D007523,,O007523,74,8.0,Late,,,,
Zepto,D007524,,O007524,24,2.4,On Time,,,,
Zepto,D007525,,O007525,51,6.7,Late,,,,
Zepto,D007526,,O007526,14,1.9,On Time,,,,
Zepto,D007527,,O007527,73,10.0,On Time,,,,
Zepto,D007528,,O007528,33,4.8,Late,,,,
Zepto,D007529,,O007529,77,7.1,Late,,,,
Zepto,D007530,,O007530,5,2.6,On Time,,,,
Zepto,D007531,,O007531,41,7.1,On Time,,,,
Zepto,D007532,,O007532,19,0.6,Late,,,,
Zepto,D007533,,O007533,84,9.5,Late,,,,
Zepto,D007534,,O007534,22,1.2,Late,,,,
Zepto,D007535,,O007535,33,3.7,On Time,,,,
Zepto,D007536,,O007536,69,9.0,Late,,,,
Zepto,D007537,,O007537,15,0.9,Late,,,,
Zepto,D007538,,O007538,73,6.6,Late,,,,
Zepto,D007539,,O007539,33,6.4,On Time,,,,
Zepto,D007540,,O007540,21,2.5,On Time,,,,
Zepto,D007541,,O007541,36,5.0,On Time,,,,
Zepto,D007542,,O007542,52,8.9,On Time,,,,
Zepto,D007543,,O007543,43,5.6,Late,,,,
Zepto,D007544,,O007544,86,9.8,Late,,,,
Zepto,D007545,,O007545,53,7.9,On Time,,,,
Zepto,D007546,,O007546,51,4.7,Late,,,,
Zepto,D007547,,O007547,69,8.6,Late,,,,
Zepto,D007548,,O007548,20,3.1,On Time,,,,
Zepto,D007549,,O007549,51,7.1,On Time,,,,
Zepto,D007550,,O007550,49,8.5,On Time,,,,
Zepto,D007551,,O007551,23,1.7,Late,,,,
Zepto,D007552,,O007552,22,3.7,On Time,,,,
Zepto,D007553,,O007553,47,4.5,Late,,,,
Zepto,D007554,,O007554,90,9.1,Late,,,,
Zepto,D007555,,O007555,64,5.9,Late,,,,
Zepto,D007556,,O007556,26,4.0,On Time,,,,
Zepto,D007557,,O007557,77,9.1,On Time,,,,
Zepto,D007558,,O007558,76,10.0,On Time,,,,
Zepto,D007559,,O007559,42,4.2,Late,,,,
Zepto,D007560,,O007560,5,1.2,On Time,,,,
Zepto,D007561,,O007561,33,4.7,On Time,,,,
Zepto,D007562,,O007562,69,8.2,Late,,,,
Zepto,D007563,,O007563,9,1.0,On Time,,,,
Zepto,D007564,,O007564,93,9.9,Late,,,,
Zepto,D007565,,O007565,9,1.1,On Time,,,,
Zepto,D007566,,O007566,5,1.0,On Time,,,,
Zepto,D007567,,O007567,78,9.2,Late,,,,
Zepto,D007568,,O007568,5,1.1,On Time,,,,
Zepto,D007569,,O007569,18,3.1,On Time,,,,
Zepto,D007570,,O007570,9,0.7,Late,,,,
Zepto,D007571,,O007571,47,4.1,Late,,,,
Zepto,D007572,,O007572,18,1.8,Late,,,,
Zepto,D007573,,O007573,5,0.7,On Time,,,,
Zepto,D007574,,O007574,25,6.3,On Time,,,,
Zepto,D007575,,O007575,46,5.1,Late,,,,
Zepto,D007576,,O007576,59,9.7,On Time,,,,
Zepto,D007577,,O007577,67,7.3,On Time,,,,
Zepto,D007578,,O007578,31,1.8,Late,,,,
Zepto,D007579,,O007579,13,3.9,On Time,,,,
Zepto,D007580,,O007580,36,3.4,Late,,,,
Zepto,D007581,,O007581,45,6.0,On Time,,,,
Zepto,D007582,,O007582,86,9.4,Late,,,,
Zepto,D007583,,O007583,52,5.8,Late,,,,
Zepto,D007584,,O007584,59,7.4,On Time,,,,
Zepto,D007585,,O007585,43,5.3,On Time,,,,
Zepto,D007586,,O007586,6,0.6,On Time,,,,
Zepto,D007587,,O007587,21,2.3,On Time,,,,
Zepto,D007588,,O007588,84,9.4,Late,,,,
Zepto,D007589,,O007589,22,0.6,Late,,,,
Zepto,D007590,,O007590,5,0.6,On Time,,,,
Zepto,D007591,,O007591,24,1.2,Late,,,,
Zepto,D007592,,O007592,67,8.4,Late,,,,
Zepto,D007593,,O007593,68,9.9,Late,,,,
Zepto,D007594,,O007594,23,3.8,On Time,,,,
Zepto,D007595,,O007595,59,7.5,On Time,,,,
Zepto,D007596,,O007596,69,5.8,Late,,,,
Zepto,D007597,,O007597,56,7.6,On Time,,,,
Zepto,D007598,,O007598,37,3.8,Late,,,,
Zepto,D007599,,O007599,13,2.4,On Time,,,,
Zepto,D007600,,O007600,53,8.6,Late,,,,
Zepto,D007601,,O007601,42,4.1,Late,,,,
Zepto,D007602,,O007602,17,1.3,Late,,,,
Zepto,D007603,,O007603,62,6.1,Late,,,,
Zepto,D007604,,O007604,9,1.8,On Time,,,,
Zepto,D007605,,O007605,37,4.5,On Time,,,,
Zepto,D007606,,O007606,22,0.7,Late,,,,
Zepto,D007607,,O007607,43,5.6,On Time,,,,
Zepto,D007608,,O007608,24,1.0,Late,,,,
Zepto,D007609,,O007609,17,2.9,On Time,,,,
Zepto,D007610,,O007610,39,4.0,Late,,,,
Zepto,D007611,,O007611,54,6.8,Late,,,,
Zepto,D007612,,O007612,22,1.6,Late,,,,
Zepto,D007613,,O007613,5,2.1,On Time,,,,
Zepto,D007614,,O007614,58,9.8,Late,,,,
Zepto,D007615,,O007615,31,2.3,Late,,,,
Zepto,D007616,,O007616,62,9.4,Late,,,,
Zepto,D007617,,O007617,76,9.0,Late,,,,
Zepto,D007618,,O007618,80,9.8,On Time,,,,
Zepto,D007619,,O007619,77,7.9,Late,,,,
Zepto,D007620,,O007620,38,6.3,On Time,,,,
Zepto,D007621,,O007621,42,6.5,On Time,,,,
Zepto,D007622,,O007622,39,7.8,On Time,,,,
Zepto,D007623,,O007623,58,8.4,On Time,,,,
Zepto,D007624,,O007624,60,7.7,On Time,,,,
Zepto,D007625,,O007625,73,8.8,On Time,,,,
Zepto,D007626,,O007626,49,9.2,On Time,,,,
Zepto,D007627,,O007627,29,5.1,On Time,,,,
Zepto,D007628,,O007628,33,3.0,Late,,,,
Zepto,D007629,,O007629,67,8.8,Late,,,,
Zepto,D007630,,O007630,90,8.2,Late,,,,
Zepto,D007631,,O007631,19,2.9,On Time,,,,
Zepto,D007632,,O007632,33,5.9,On Time,,,,
Zepto,D007633,,O007633,24,1.3,Late,,,,
Zepto,D007634,,O007634,32,4.6,Late,,,,
Zepto,D007635,,O007635,47,8.1,On Time,,,,
Zepto,D007636,,O007636,20,0.6,Late,,,,
Zepto,D007637,,O007637,92,9.2,Late,,,,
Zepto,D007638,,O007638,39,5.0,On Time,,,,
Zepto,D007639,,O007639,27,5.2,On Time,,,,
Zepto,D007640,,O007640,5,1.2,On Time,,,,
Zepto,D007641,,O007641,13,2.4,On Time,,,,
Zepto,D007642,,O007642,52,5.9,On Time,,,,
Zepto,D007643,,O007643,22,1.2,Late,,,,
Zepto,D007644,,O007644,64,8.7,On Time,,,,
Zepto,D007645,,O007645,29,2.8,Late,,,,
Zepto,D007646,,O007646,50,8.2,On Time,,,,
Zepto,D007647,,O007647,20,1.5,Late,,,,
Zepto,D007648,,O007648,24,1.4,Late,,,,
Zepto,D007649,,O007649,21,1.3,Late,,,,
Zepto,D007650,,O007650,15,1.1,Late,,,,
Zepto,D007651,,O007651,68,9.6,On Time,,,,
Zepto,D007652,,O007652,38,5.0,Late,,,,
Zepto,D007653,,O007653,25,3.3,On Time,,,,
Zepto,D007654,,O007654,54,9.9,On Time,,,,
Zepto,D007655,,O007655,49,5.3,On Time,,,,
Zepto,D007656,,O007656,7,1.8,On Time,,,,
Zepto,D007657,,O007657,24,2.4,Late,,,,
Zepto,D007658,,O007658,11,0.6,Late,,,,
Zepto,D007659,,O007659,36,5.1,On Time,,,,
Zepto,D007660,,O007660,15,0.7,Late,,,,
Zepto,D007661,,O007661,29,1.4,Late,,,,
Zepto,D007662,,O007662,66,7.0,Late,,,,
Zepto,D007663,,O007663,42,6.4,Late,,,,
Zepto,D007664,,O007664,37,8.0,On Time,,,,
Zepto,D007665,,O007665,44,7.1,Late,,,,
Zepto,D007666,,O007666,52,6.1,Late,,,,
Zepto,D007667,,O007667,21,2.5,On Time,,,,
Zepto,D007668,,O007668,14,0.9,Late,,,,
Zepto,D007669,,O007669,48,7.8,On Time,,,,
Zepto,D007670,,O007670,32,4.5,On Time,,,,
Zepto,D007671,,O007671,62,6.9,On Time,,,,
Zepto,D007672,,O007672,30,3.1,Late,,,,
Zepto,D007673,,O007673,27,4.8,On Time,,,,
Zepto,D007674,,O007674,8,1.7,On Time,,,,
Zepto,D007675,,O007675,43,6.4,On Time,,,,
Zepto,D007676,,O007676,80,9.2,Late,,,,
Zepto,D007677,,O007677,5,0.9,On Time,,,,
Zepto,D007678,,O007678,36,6.0,On Time,,,,
Zepto,D007679,,O007679,55,5.5,Late,,,,
Zepto,D007680,,O007680,38,2.3,Late,,,,
Zepto,D007681,,O007681,80,9.6,On Time,,,,
Zepto,D007682,,O007682,68,9.5,Late,,,,
Zepto,D007683,,O007683,72,6.5,Late,,,,
Zepto,D007684,,O007684,88,9.4,Late,,,,
Zepto,D007685,,O007685,64,7.7,On Time,,,,
Zepto,D007686,,O007686,21,1.1,Late,,,,
Zepto,D007687,,O007687,33,1.9,Late,,,,
Zepto,D007688,,O007688,40,6.4,On Time,,,,
Zepto,D007689,,O007689,6,1.8,On Time,,,,
Zepto,D007690,,O007690,81,9.1,Late,,,,
Zepto,D007691,,O007691,32,3.0,Late,,,,
Zepto,D007692,,O007692,39,3.7,Late,,,,
Zepto,D007693,,O007693,38,4.8,On Time,,,,
Zepto,D007694,,O007694,28,4.5,On Time,,,,
Zepto,D007695,,O007695,5,1.1,On Time,,,,
Zepto,D007696,,O007696,5,1.3,On Time,,,,
Zepto,D007697,,O007697,44,8.9,On Time,,,,
Zepto,D007698,,O007698,55,5.8,Late,,,,
Zepto,D007699,,O007699,36,5.6,On Time,,,,
Zepto,D007700,,O007700,74,9.2,Late,,,,
Zepto,D007701,,O007701,76,8.2,Late,,,,
Zepto,D007702,,O007702,49,7.1,On Time,,,,
Zepto,D007703,,O007703,48,5.5,Late,,,,
Zepto,D007704,,O007704,82,7.9,Late,,,,
Zepto,D007705,,O007705,56,5.5,Late,,,,
Zepto,D007706,,O007706,5,2.2,On Time,,,,
Zepto,D007707,,O007707,96,8.9,Late,,,,
Zepto,D007708,,O007708,55,8.4,On Time,,,,
Zepto,D007709,,O007709,45,5.7,On Time,,,,
Zepto,D007710,,O007710,25,2.7,Late,,,,
Zepto,D007711,,O007711,34,2.7,Late,,,,
Zepto,D007712,,O007712,48,6.7,On Time,,,,
Zepto,D007713,,O007713,50,7.6,On Time,,,,
Zepto,D007714,,O007714,33,4.9,On Time,,,,
Zepto,D007715,,O007715,19,2.7,On Time,,,,
Zepto,D007716,,O007716,38,3.7,Late,,,,
Zepto,D007717,,O007717,73,7.0,Late,,,,
Zepto,D007718,,O007718,65,9.0,Late,,,,
Zepto,D007719,,O007719,44,7.6,On Time,,,,
Zepto,D007720,,O007720,61,8.8,On Time,,,,
Zepto,D007721,,O007721,61,8.6,On Time,,,,
Zepto,D007722,,O007722,74,9.5,Late,,,,
Zepto,D007723,,O007723,14,1.6,Late,,,,
Zepto,D007724,,O007724,66,9.7,Late,,,,
Zepto,D007725,,O007725,33,4.6,On Time,,,,
Zepto,D007726,,O007726,93,9.8,Late,,,,
Zepto,D007727,,O007727,30,2.5,Late,,,,
Zepto,D007728,,O007728,12,1.7,On Time,,,,
Zepto,D007729,,O007729,67,6.7,Late,,,,
Zepto,D007730,,O007730,48,7.5,On Time,,,,
Zepto,D007731,,O007731,55,7.2,Late,,,,
Zepto,D007732,,O007732,34,5.2,Late,,,,
Zepto,D007733,,O007733,32,2.1,Late,,,,
Zepto,D007734,,O007734,22,2.4,Late,,,,
Zepto,D007735,,O007735,34,3.3,Late,,,,
Zepto,D007736,,O007736,24,4.2,On Time,,,,
Zepto,D007737,,O007737,13,1.7,Late,,,,
Zepto,D007738,,O007738,49,6.4,On Time,,,,
Zepto,D007739,,O007739,39,5.5,Late,,,,
Zepto,D007740,,O007740,64,5.1,Late,,,,
Zepto,D007741,,O007741,15,2.4,On Time,,,,
Zepto,D007742,,O007742,45,5.3,Late,,,,
Zepto,D007743,,O007743,24,2.6,Late,,,,
Zepto,D007744,,O007744,36,4.7,Late,,,,
Zepto,D007745,,O007745,16,1.1,Late,,,,
Zepto,D007746,,O007746,70,8.4,On Time,,,,
Zepto,D007747,,O007747,12,3.2,On Time,,,,
Zepto,D007748,,O007748,5,0.8,On Time,,,,
Zepto,D007749,,O007749,38,4.3,On Time,,,,
Zepto,D007750,,O007750,44,9.1,On Time,,,,
Zepto,D007751,,O007751,32,3.5,On Time,,,,
Zepto,D007752,,O007752,76,7.2,Late,,,,
Zepto,D007753,,O007753,57,9.4,On Time,,,,
Zepto,D007754,,O007754,53,6.6,Late,,,,
Zepto,D007755,,O007755,88,9.6,On Time,,,,
Zepto,D007756,,O007756,19,4.5,On Time,,,,
Zepto,D007757,,O007757,50,7.9,On Time,,,,
Zepto,D007758,,O007758,74,8.9,On Time,,,,
Zepto,D007759,,O007759,35,3.2,Late,,,,
Zepto,D007760,,O007760,17,2.6,On Time,,,,
Zepto,D007761,,O007761,40,4.0,On Time,,,,
Zepto,D007762,,O007762,46,7.5,On Time,,,,
Zepto,D007763,,O007763,5,0.7,On Time,,,,
Zepto,D007764,,O007764,40,6.3,On Time,,,,
Zepto,D007765,,O007765,84,9.7,Late,,,,
Zepto,D007766,,O007766,27,4.5,On Time,,,,
Zepto,D007767,,O007767,17,0.9,Late,,,,
Zepto,D007768,,O007768,58,8.9,Late,,,,
Zepto,D007769,,O007769,24,1.8,Late,,,,
Zepto,D007770,,O007770,75,7.4,Late,,,,
Zepto,D007771,,O007771,52,5.1,Late,,,,
Zepto,D007772,,O007772,20,3.8,On Time,,,,
Zepto,D007773,,O007773,63,8.0,Late,,,,
Zepto,D007774,,O007774,7,1.3,On Time,,,,
Zepto,D007775,,O007775,47,7.0,Late,,,,
Zepto,D007776,,O007776,57,6.5,Late,,,,
Zepto,D007777,,O007777,58,8.5,On Time,,,,
Zepto,D007778,,O007778,42,7.8,On Time,,,,
Zepto,D007779,,O007779,65,9.9,Late,,,,
Zepto,D007780,,O007780,57,7.6,Late,,,,
Zepto,D007781,,O007781,24,4.5,On Time,,,,
Zepto,D007782,,O007782,12,2.5,On Time,,,,
Zepto,D007783,,O007783,29,2.3,Late,,,,
Zepto,D007784,,O007784,77,8.5,On Time,,,,
Zepto,D007785,,O007785,80,7.3,Late,,,,
Zepto,D007786,,O007786,5,1.3,On Time,,,,
Zepto,D007787,,O007787,11,0.9,On Time,,,,
Zepto,D007788,,O007788,37,4.2,On Time,,,,
Zepto,D007789,,O007789,62,6.9,Late,,,,
Zepto,D007790,,O007790,64,8.8,On Time,,,,
Zepto,D007791,,O007791,5,1.3,On Time,,,,
Zepto,D007792,,O007792,5,1.0,On Time,,,,
Zepto,D007793,,O007793,83,9.6,On Time,,,,
Zepto,D007794,,O007794,44,6.0,Late,,,,
Zepto,D007795,,O007795,23,6.4,On Time,,,,
Zepto,D007796,,O007796,39,4.3,On Time,,,,
Zepto,D007797,,O007797,70,9.6,Late,,,,
Zepto,D007798,,O007798,60,9.1,On Time,,,,
Zepto,D007799,,O007799,53,7.0,On Time,,,,
Zepto,D007800,,O007800,20,1.8,Late,,,,
Zepto,D007801,,O007801,38,6.3,On Time,,,,
Zepto,D007802,,O007802,38,7.3,On Time,,,,
Zepto,D007803,,O007803,32,2.7,Late,,,,
Zepto,D007804,,O007804,94,9.6,Late,,,,
Zepto,D007805,,O007805,48,6.3,On Time,,,,
Zepto,D007806,,O007806,25,1.7,Late,,,,
Zepto,D007807,,O007807,101,9.7,Late,,,,
Zepto,D007808,,O007808,33,5.2,On Time,,,,
Zepto,D007809,,O007809,21,2.9,Late,,,,
Zepto,D007810,,O007810,34,5.2,Late,,,,
Zepto,D007811,,O007811,44,4.4,Late,,,,
Zepto,D007812,,O007812,45,4.0,Late,,,,
Zepto,D007813,,O007813,49,7.7,On Time,,,,
Zepto,D007814,,O007814,18,1.5,Late,,,,
Zepto,D007815,,O007815,26,1.9,Late,,,,
Zepto,D007816,,O007816,45,7.9,On Time,,,,
Zepto,D007817,,O007817,50,6.6,Late,,,,
Zepto,D007818,,O007818,48,4.7,Late,,,,
Zepto,D007819,,O007819,97,9.3,Late,,,,
Zepto,D007820,,O007820,55,7.4,On Time,,,,
Zepto,D007821,,O007821,27,3.0,On Time,,,,
Zepto,D007822,,O007822,22,1.3,Late,,,,
Zepto,D007823,,O007823,10,1.1,On Time,,,,
Zepto,D007824,,O007824,5,0.8,On Time,,,,
Zepto,D007825,,O007825,41,3.0,Late,,,,
Zepto,D007826,,O007826,47,7.8,On Time,,,,
Zepto,D007827,,O007827,61,7.0,Late,,,,
Zepto,D007828,,O007828,17,2.1,Late,,,,
Zepto,D007829,,O007829,23,5.4,On Time,,,,
Zepto,D007830,,O007830,51,9.3,On Time,,,,
Zepto,D007831,,O007831,62,8.5,Late,,,,
Zepto,D007832,,O007832,77,8.8,Late,,,,
Zepto,D007833,,O007833,61,9.0,On Time,,,,
Zepto,D007834,,O007834,39,4.8,Late,,,,
Zepto,D007835,,O007835,68,6.3,Late,,,,
Zepto,D007836,,O007836,40,6.3,On Time,,,,
Zepto,D007837,,O007837,89,9.7,Late,,,,
Zepto,D007838,,O007838,23,0.8,Late,,,,
Zepto,D007839,,O007839,12,3.0,On Time,,,,
Zepto,D007840,,O007840,24,3.7,On Time,,,,
Zepto,D007841,,O007841,35,5.7,On Time,,,,
Zepto,D007842,,O007842,73,6.8,Late,,,,
Zepto,D007843,,O007843,78,8.2,Late,,,,
Zepto,D007844,,O007844,99,9.8,Late,,,,
Zepto,D007845,,O007845,66,9.1,On Time,,,,
Zepto,D007846,,O007846,34,6.1,On Time,,,,
Zepto,D007847,,O007847,13,3.4,On Time,,,,
Zepto,D007848,,O007848,15,0.6,Late,,,,
Zepto,D007849,,O007849,36,4.9,On Time,,,,
Zepto,D007850,,O007850,5,1.7,On Time,,,,
Zepto,D007851,,O007851,70,7.3,Late,,,,
Zepto,D007852,,O007852,5,2.5,On Time,,,,
Zepto,D007853,,O007853,34,3.8,On Time,,,,
Zepto,D007854,,O007854,66,8.6,On Time,,,,
Zepto,D007855,,O007855,30,2.4,Late,,,,
Zepto,D007856,,O007856,41,5.1,Late,,,,
Zepto,D007857,,O007857,38,5.1,On Time,,,,
Zepto,D007858,,O007858,26,1.3,Late,,,,
Zepto,D007859,,O007859,46,5.2,On Time,,,,
Zepto,D007860,,O007860,61,7.0,Late,,,,
Zepto,D007861,,O007861,35,5.2,On Time,,,,
Zepto,D007862,,O007862,15,2.2,On Time,,,,
Zepto,D007863,,O007863,25,5.7,On Time,,,,
Zepto,D007864,,O007864,16,4.3,On Time,,,,
Zepto,D007865,,O007865,27,1.6,Late,,,,
Zepto,D007866,,O007866,25,4.1,On Time,,,,
Zepto,D007867,,O007867,55,4.4,Late,,,,
Zepto,D007868,,O007868,5,2.1,On Time,,,,
Zepto,D007869,,O007869,55,8.1,On Time,,,,
Zepto,D007870,,O007870,61,6.6,Late,,,,
Zepto,D007871,,O007871,50,6.7,Late,,,,
Zepto,D007872,,O007872,54,5.0,Late,,,,
Zepto,D007873,,O007873,45,4.3,Late,,,,
Zepto,D007874,,O007874,44,4.6,Late,,,,
Zepto,D007875,,O007875,47,5.5,Late,,,,
Zepto,D007876,,O007876,25,4.5,On Time,,,,
Zepto,D007877,,O007877,16,3.6,On Time,,,,
Zepto,D007878,,O007878,70,9.0,Late,,,,
Zepto,D007879,,O007879,74,7.7,Late,,,,
Zepto,D007880,,O007880,38,5.5,On Time,,,,
Zepto,D007881,,O007881,75,6.8,Late,,,,
Zepto,D007882,,O007882,6,1.8,On Time,,,,
Zepto,D007883,,O007883,50,3.9,Late,,,,
Zepto,D007884,,O007884,41,7.7,On Time,,,,
Zepto,D007885,,O007885,11,1.7,On Time,,,,
Zepto,D007886,,O007886,67,9.0,Late,,,,
Zepto,D007887,,O007887,72,9.9,Late,,,,
Zepto,D007888,,O007888,71,9.8,On Time,,,,
Zepto,D007889,,O007889,99,9.9,Late,,,,
Zepto,D007890,,O007890,64,9.5,Late,,,,
Zepto,D007891,,O007891,29,1.3,Late,,,,
Zepto,D007892,,O007892,92,9.3,Late,,,,
Zepto,D007893,,O007893,42,6.2,Late,,,,
Zepto,D007894,,O007894,62,7.6,Late,,,,
Zepto,D007895,,O007895,9,1.9,On Time,,,,
Zepto,D007896,,O007896,9,1.7,On Time,,,,
Zepto,D007897,,O007897,53,6.9,On Time,,,,
Zepto,D007898,,O007898,35,6.5,On Time,,,,
Zepto,D007899,,O007899,5,0.7,On Time,,,,
Zepto,D007900,,O007900,100,9.9,Late,,,,
Zepto,D007901,,O007901,8,1.2,On Time,,,,
Zepto,D007902,,O007902,13,2.2,On Time,,,,
Zepto,D007903,,O007903,22,2.3,Late,,,,
Zepto,D007904,,O007904,38,4.1,Late,,,,
Zepto,D007905,,O007905,89,8.5,Late,,,,
Zepto,D007906,,O007906,41,5.8,On Time,,,,
Zepto,D007907,,O007907,8,1.8,On Time,,,,
Zepto,D007908,,O007908,82,9.0,Late,,,,
Zepto,D007909,,O007909,53,9.8,On Time,,,,
Zepto,D007910,,O007910,62,7.1,Late,,,,
Zepto,D007911,,O007911,47,6.9,On Time,,,,
Zepto,D007912,,O007912,73,8.1,Late,,,,
Zepto,D007913,,O007913,81,8.1,Late,,,,
Zepto,D007914,,O007914,65,9.0,On Time,,,,
Zepto,D007915,,O007915,20,3.7,On Time,,,,
Zepto,D007916,,O007916,59,7.5,Late,,,,
Zepto,D007917,,O007917,21,4.4,On Time,,,,
Zepto,D007918,,O007918,59,6.5,On Time,,,,
Zepto,D007919,,O007919,5,0.8,On Time,,,,
Zepto,D007920,,O007920,28,5.0,On Time,,,,
Zepto,D007921,,O007921,33,3.9,Late,,,,
Zepto,D007922,,O007922,50,7.2,Late,,,,
Zepto,D007923,,O007923,14,2.3,On Time,,,,
Zepto,D007924,,O007924,8,1.8,On Time,,,,
Zepto,D007925,,O007925,13,3.9,On Time,,,,
Zepto,D007926,,O007926,72,6.6,Late,,,,
Zepto,D007927,,O007927,37,3.9,Late,,,,
Zepto,D007928,,O007928,40,8.4,On Time,,,,
Zepto,D007929,,O007929,26,1.7,Late,,,,
Zepto,D007930,,O007930,53,8.0,On Time,,,,
Zepto,D007931,,O007931,9,1.4,On Time,,,,
Zepto,D007932,,O007932,26,4.1,On Time,,,,
Zepto,D007933,,O007933,44,6.9,On Time,,,,
Zepto,D007934,,O007934,5,0.8,On Time,,,,
Zepto,D007935,,O007935,59,9.8,On Time,,,,
Zepto,D007936,,O007936,57,6.8,On Time,,,,
Zepto,D007937,,O007937,54,7.1,On Time,,,,
Zepto,D007938,,O007938,54,8.6,On Time,,,,
Zepto,D007939,,O007939,85,9.3,Late,,,,
Zepto,D007940,,O007940,55,6.2,Late,,,,
Zepto,D007941,,O007941,85,8.4,Late,,,,
Zepto,D007942,,O007942,49,4.2,Late,,,,
Zepto,D007943,,O007943,20,1.3,Late,,,,
Zepto,D007944,,O007944,85,8.1,Late,,,,
Zepto,D007945,,O007945,42,4.0,Late,,,,
Zepto,D007946,,O007946,5,0.6,On Time,,,,
Zepto,D007947,,O007947,5,1.1,On Time,,,,
Zepto,D007948,,O007948,76,7.4,Late,,,,
Zepto,D007949,,O007949,22,3.3,On Time,,,,
